1	22	22
-0.00027874	1	23
-0.00320785	2	23
-0.00132664	3	23
-0.00354078	4	23
-0.00371955	5	23
-0.00232508	6	23
-0.00234712	7	23
-0.00293514	8	23
-0.00223614	9	23
-0.000815307	11	23
-0.00142157	12	23
-0.00498902	13	23
-0.00493644	14	23
-0.00602725	15	23
-0.00362891	16	23
-0.000669312	17	23
-0.00206179	18	23
-0.00140384	19	23
1	23	23
-0.00218531	1	24
-0.00087466	2	24
-0.00323648	3	24
-0.0067532	4	24
-0.00311545	5	24
-0.00663854	6	24
-0.00432587	7	24
-0.00053414	8	24
-0.00213981	9	24
-0.000614531	11	24
-0.00248186	12	24
-0.00491752	13	24
-0.00494509	14	24
-0.00536257	15	24
-0.00466991	16	24
-0.00487567	17	24
-0.00175652	18	24
-0.000836681	19	24
1	24	24
-0.0015632	1	25
-0.00219739	2	25
-0.00456124	3	25
-0.00923773	4	25
-0.00454216	5	25
-0.00790269	6	25
-0.0122306	7	25
-0.00693568	8	25
-0.00246236	9	25
-0.00448187	11	25
-0.00888701	12	25
-0.00714791	13	25
-0.00785844	14	25
-0.0108274	15	25
-0.00605129	16	25
-0.00599385	17	25
-0.00373053	18	25
-0.0014859	19	25
1	25	25
-0.00185078	1	26
-0.00223643	2	26
-0.00714805	3	26
-0.00800913	4	26
-0.0120241	5	26
-0.0173664	6	26
-0.0138915	7	26
-0.0115181	8	26
-0.00357864	9	26
-0.00436413	11	26
-0.0117653	12	26
-0.0164356	13	26
-0.0108664	14	26
-0.0158772	15	26
-0.0137306	16	26
-0.00887484	17	26
-0.00487221	18	26
-0.00275962	19	26
1	26	26
-0.00504774	1	27
-0.00682726	2	27
-0.0145362	3	27
-0.0127117	4	27
-0.0172596	5	27
-0.0202521	6	27
-0.0234941	7	27
-0.0261348	8	27
-0.0167542	9	27
-0.0114412	11	27
-0.017668	12	27
-0.0275322	13	27
-0.0197966	14	27
-0.0171622	15	27
-0.0124912	16	27
-0.0100668	17	27
-0.00515225	18	27
-0.0045459	19	27
1	27	27
-0.00414353	1	28
-0.0112138	2	28
-0.0142079	3	28
-0.0213177	4	28
-0.0302173	5	28
-0.0306677	6	28
-0.0416768	7	28
-0.0387127	8	28
-0.0231379	9	28
-0.0283709	11	28
-0.0322861	12	28
-0.036529	13	28
-0.0351252	14	28
-0.0262307	15	28
-0.0183367	16	28
-0.0083011	17	28
-0.00541546	18	28
-0.00431212	19	28
1	28	28
-0.00427187	1	29
-0.00868863	2	29
-0.0232639	3	29
-0.0354949	4	29
-0.0435952	5	29
-0.049544	6	29
-0.0426525	7	29
-0.0712026	8	29
-0.0420506	9	29
-0.0542256	11	29
-0.0470423	12	29
-0.0429773	13	29
-0.0477624	14	29
-0.0386283	15	29
-0.0271147	16	29
-0.0206225	17	29
-0.0119715	18	29
-0.00495559	19	29
1	29	29
-0.00484072	1	30
-0.0161038	2	30
-0.0235686	3	30
-0.0315171	4	30
-0.0432944	5	30
-0.0440979	6	30
-0.0783654	7	30
-0.114598	8	30
-0.16605	9	30
-0.15511	11	30
-0.124001	12	30
-0.0656325	13	30
-0.0590486	14	30
-0.0365499	15	30
-0.0254807	16	30
-0.0227601	17	30
-0.0135414	18	30
-0.00342722	19	30
1	30	30
-0.00409264	1	31
-0.013063	2	31
-0.0149446	3	31
-0.0300239	4	31
-0.0548762	5	31
-0.06088	6	31
-0.0880696	7	31
-0.133353	8	31
-0.162155	9	31
-0.176121	11	31
-0.118772	12	31
-0.0836266	13	31
-0.0607374	14	31
-0.0520526	15	31
-0.0231165	16	31
-0.0177799	17	31
-0.0131545	18	31
-0.00887908	19	31
1	31	31
-0.0111199	1	32
-0.0141156	2	32
-0.0194724	3	32
-0.0234871	4	32
-0.0522439	5	32
-0.0393922	6	32
-0.0717486	7	32
-0.0780262	8	32
-0.063395	9	32
-0.0730258	11	32
-0.0730935	12	32
-0.0719608	13	32
-0.0511324	14	32
-0.0329739	15	32
-0.0209493	16	32
-0.0228206	17	32
-0.00769217	18	32
-0.00455301	19	32
1	32	32
-0.00597279	1	33
-0.0167205	2	33
-0.0227015	3	33
-0.0296169	4	33
-0.0304497	5	33
-0.0410984	6	33
-0.0575323	7	33
-0.0445317	8	33
-0.0347532	9	33
-0.0297671	11	33
-0.0429008	12	33
-0.0547192	13	33
-0.0464243	14	33
-0.0298944	15	33
-0.025453	16	33
-0.0167667	17	33
-0.0125297	18	33
-0.00363864	19	33
1	33	33
-0.00313951	1	34
-0.0170863	2	34
-0.0171448	3	34
-0.0261904	4	34
-0.0302754	5	34
-0.0431583	6	34
-0.047524	7	34
-0.0183455	8	34
-0.0267263	9	34
-0.0139009	11	34
-0.0337871	12	34
-0.0264242	13	34
-0.0288904	14	34
-0.0282643	15	34
-0.0271054	16	34
-0.0163277	17	34
-0.006297	18	34
-0.010289	19	34
1	34	34
-0.00205535	1	35
-0.0110764	2	35
-0.0107645	3	35
-0.0172563	4	35
-0.026416	5	35
-0.0200426	6	35
-0.0196108	7	35
-0.0236298	8	35
-0.0139946	9	35
-0.00622098	11	35
-0.0194643	12	35
-0.0243317	13	35
-0.0288496	14	35
-0.0209761	15	35
-0.0215033	16	35
