2.000000,0.000000,0.504865
2.000000,0.033333,0.450229
2.000000,0.066667,0.395636
2.000000,0.100000,0.341357
2.000000,0.133333,0.287658
2.000000,0.166667,0.234792
2.000000,0.200000,0.183007
2.000000,0.233333,0.132536
2.000000,0.266667,0.083602
2.000000,0.300000,0.036415
2.000000,0.333333,-0.008831
2.000000,0.366667,-0.051956
2.000000,0.400000,-0.092796
2.000000,0.433333,-0.131204
2.000000,0.466667,-0.167048
2.000000,0.500000,-0.200215
2.000000,0.533333,-0.230612
2.000000,0.566667,-0.258161
2.000000,0.600000,-0.282803
2.000000,0.633333,-0.304500
2.000000,0.666667,-0.323229
2.000000,0.700000,-0.338987
2.000000,0.733333,-0.351790
2.000000,0.766667,-0.361672
2.000000,0.800000,-0.368681
2.000000,0.833333,-0.372886
2.000000,0.866667,-0.374371
2.000000,0.900000,-0.373234
2.000000,0.933333,-0.369591
2.000000,0.966667,-0.363568
2.000000,1.000000,-0.355309
