1.000000,0.000000,1.139460
1.000000,0.033333,1.126355
1.000000,0.066667,1.116524
1.000000,0.100000,1.054747
1.000000,0.133333,1.029925
1.000000,0.166667,0.983927
1.000000,0.200000,0.928759
1.000000,0.233333,0.897939
1.000000,0.266667,0.871627
1.000000,0.300000,0.802798
1.000000,0.333333,0.745122
1.000000,0.366667,0.715163
1.000000,0.400000,0.637643
1.000000,0.433333,0.602825
1.000000,0.466667,0.536109
1.000000,0.500000,0.469701
1.000000,0.533333,0.414544
1.000000,0.566667,0.365194
1.000000,0.600000,0.347905
1.000000,0.633333,0.262063
1.000000,0.666667,0.210109
1.000000,0.700000,0.154073
1.000000,0.733333,0.114464
1.000000,0.766667,0.023097
1.000000,0.800000,0.044594
1.000000,0.833333,-0.063426
1.000000,0.866667,-0.103713
1.000000,0.900000,-0.118242
1.000000,0.933333,-0.185198
1.000000,0.966667,-0.191534
1.000000,1.000000,-0.245701
