-1.000000,2.000000,-0.292849
-0.966667,2.000000,-0.309156
-0.933333,2.000000,-0.324663
-0.900000,2.000000,-0.339363
-0.866667,2.000000,-0.353248
-0.833333,2.000000,-0.366314
-0.800000,2.000000,-0.378557
-0.766667,2.000000,-0.389973
-0.733333,2.000000,-0.400562
-0.700000,2.000000,-0.410322
-0.666667,2.000000,-0.419255
-0.633333,2.000000,-0.427362
-0.600000,2.000000,-0.434647
-0.566667,2.000000,-0.441114
-0.533333,2.000000,-0.446768
-0.500000,2.000000,-0.451617
-0.466667,2.000000,-0.455667
-0.433333,2.000000,-0.458928
-0.400000,2.000000,-0.461409
-0.366667,2.000000,-0.463122
-0.333333,2.000000,-0.464079
-0.300000,2.000000,-0.464292
-0.266667,2.000000,-0.463776
-0.233333,2.000000,-0.462546
-0.200000,2.000000,-0.460618
-0.166667,2.000000,-0.458008
-0.133333,2.000000,-0.454735
-0.100000,2.000000,-0.450817
-0.066667,2.000000,-0.446274
-0.033333,2.000000,-0.441126
-0.000000,2.000000,-0.435395
