1.000000,0.000000,1.139460
1.033333,0.000000,1.142910
1.066667,0.000000,1.117918
1.100000,0.000000,1.121756
1.133333,0.000000,1.085223
1.166667,0.000000,1.072189
1.200000,0.000000,1.029360
1.233333,0.000000,1.047482
1.266667,0.000000,1.006240
1.300000,0.000000,0.982534
1.333333,0.000000,0.971393
1.366667,0.000000,0.995699
1.400000,0.000000,0.966312
1.433333,0.000000,0.942967
1.466667,0.000000,0.892939
1.500000,0.000000,0.910364
1.533333,0.000000,0.849642
1.566667,0.000000,0.821738
1.600000,0.000000,0.823146
1.633333,0.000000,0.786613
1.666667,0.000000,0.757384
1.700000,0.000000,0.770777
1.733333,0.000000,0.724626
1.766667,0.000000,0.679838
1.800000,0.000000,0.662251
1.833333,0.000000,0.643679
1.866667,0.000000,0.593000
1.900000,0.000000,0.579591
1.933333,0.000000,0.555626
1.966667,0.000000,0.524364
2.000000,0.000000,0.504865
