0.000000,1.000000,0.476316
0.033333,1.000000,0.446737
0.066667,1.000000,0.418991
0.100000,1.000000,0.370215
0.133333,1.000000,0.334842
0.166667,1.000000,0.345277
0.200000,1.000000,0.334764
0.233333,1.000000,0.280475
0.266667,1.000000,0.270392
0.300000,1.000000,0.221283
0.333333,1.000000,0.241320
0.366667,1.000000,0.155128
0.400000,1.000000,0.159721
0.433333,1.000000,0.100147
0.466667,1.000000,0.034101
0.500000,1.000000,0.033280
0.533333,1.000000,0.050795
0.566667,1.000000,-0.001046
0.600000,1.000000,0.018213
0.633333,1.000000,-0.004203
0.666667,1.000000,-0.065527
0.700000,1.000000,-0.106828
0.733333,1.000000,-0.102992
0.766667,1.000000,-0.115405
0.800000,1.000000,-0.136477
0.833333,1.000000,-0.179696
0.866667,1.000000,-0.175911
0.900000,1.000000,-0.205672
0.933333,1.000000,-0.208206
0.966667,1.000000,-0.236659
1.000000,1.000000,-0.245701
