1.000000,2.000000,-0.117448
1.033333,2.000000,-0.106495
1.066667,2.000000,-0.095806
1.100000,2.000000,-0.085406
1.133333,2.000000,-0.075319
1.166667,2.000000,-0.065567
1.200000,2.000000,-0.056174
1.233333,2.000000,-0.047161
1.266667,2.000000,-0.038548
1.300000,2.000000,-0.030358
1.333333,2.000000,-0.022608
1.366667,2.000000,-0.015318
1.400000,2.000000,-0.008505
1.433333,2.000000,-0.002187
1.466667,2.000000,0.003620
1.500000,2.000000,0.008900
1.533333,2.000000,0.013641
1.566667,2.000000,0.017828
1.600000,2.000000,0.021448
1.633333,2.000000,0.024491
1.666667,2.000000,0.026946
1.700000,2.000000,0.028804
1.733333,2.000000,0.030056
1.766667,2.000000,0.030696
1.800000,2.000000,0.030716
1.833333,2.000000,0.030113
1.866667,2.000000,0.028881
1.900000,2.000000,0.027019
1.933333,2.000000,0.024524
1.966667,2.000000,0.021395
2.000000,2.000000,0.017634
