1.000000,1.000000,-0.245701
1.000000,1.033333,-0.281932
1.000000,1.066667,-0.309514
1.000000,1.100000,-0.325474
1.000000,1.133333,-0.357072
1.000000,1.166667,-0.370483
1.000000,1.200000,-0.384472
1.000000,1.233333,-0.394401
1.000000,1.266667,-0.406003
1.000000,1.300000,-0.421456
1.000000,1.333333,-0.434617
1.000000,1.366667,-0.416253
1.000000,1.400000,-0.429271
1.000000,1.433333,-0.408371
1.000000,1.466667,-0.399479
1.000000,1.500000,-0.397719
1.000000,1.533333,-0.395048
1.000000,1.566667,-0.366695
1.000000,1.600000,-0.369585
1.000000,1.633333,-0.340261
1.000000,1.666667,-0.323859
1.000000,1.700000,-0.313447
1.000000,1.733333,-0.304868
1.000000,1.766667,-0.254033
1.000000,1.800000,-0.244225
1.000000,1.833333,-0.230170
1.000000,1.866667,-0.201633
1.000000,1.900000,-0.189617
1.000000,1.933333,-0.159715
1.000000,1.966667,-0.139852
1.000000,2.000000,-0.117448
