0.000000,1.000000,0.476316
0.000000,1.033333,0.407699
0.000000,1.066667,0.348277
0.000000,1.100000,0.315379
0.000000,1.133333,0.254485
0.000000,1.166667,0.200342
0.000000,1.200000,0.147826
0.000000,1.233333,0.103338
0.000000,1.266667,0.046553
0.000000,1.300000,-0.041392
0.000000,1.333333,-0.065981
0.000000,1.366667,-0.109703
0.000000,1.400000,-0.121653
0.000000,1.433333,-0.169869
0.000000,1.466667,-0.208918
0.000000,1.500000,-0.253106
0.000000,1.533333,-0.304039
0.000000,1.566667,-0.299445
0.000000,1.600000,-0.365014
0.000000,1.633333,-0.383180
0.000000,1.666667,-0.428329
0.000000,1.700000,-0.436466
0.000000,1.733333,-0.414631
0.000000,1.766667,-0.465326
0.000000,1.800000,-0.448686
0.000000,1.833333,-0.469417
0.000000,1.866667,-0.475093
0.000000,1.900000,-0.461904
0.000000,1.933333,-0.458169
0.000000,1.966667,-0.456403
0.000000,2.000000,-0.435395
