-2.000000,1.000000,1.093985
-1.966667,1.000000,1.120370
-1.933333,1.000000,1.147542
-1.900000,1.000000,1.202708
-1.866667,1.000000,1.165130
-1.833333,1.000000,1.188630
-1.800000,1.000000,1.196364
-1.766667,1.000000,1.216071
-1.733333,1.000000,1.247729
-1.700000,1.000000,1.268243
-1.666667,1.000000,1.255718
-1.633333,1.000000,1.274367
-1.600000,1.000000,1.269971
-1.566667,1.000000,1.308886
-1.533333,1.000000,1.276772
-1.500000,1.000000,1.274782
-1.466667,1.000000,1.316254
-1.433333,1.000000,1.315848
-1.400000,1.000000,1.304786
-1.366667,1.000000,1.313648
-1.333333,1.000000,1.313045
-1.300000,1.000000,1.332771
-1.266667,1.000000,1.313194
-1.233333,1.000000,1.318471
-1.200000,1.000000,1.317090
-1.166667,1.000000,1.299771
-1.133333,1.000000,1.286795
-1.100000,1.000000,1.285947
-1.066667,1.000000,1.287443
-1.033333,1.000000,1.278594
-1.000000,1.000000,1.275558
