-2.000000,0.000000,-1.479365
-2.000000,0.033333,-1.409496
-2.000000,0.066667,-1.334964
-2.000000,0.100000,-1.256106
-2.000000,0.133333,-1.173281
-2.000000,0.166667,-1.086856
-2.000000,0.200000,-0.997213
-2.000000,0.233333,-0.904744
-2.000000,0.266667,-0.809848
-2.000000,0.300000,-0.712932
-2.000000,0.333333,-0.614408
-2.000000,0.366667,-0.514689
-2.000000,0.400000,-0.414190
-2.000000,0.433333,-0.313327
-2.000000,0.466667,-0.212512
-2.000000,0.500000,-0.112151
-2.000000,0.533333,-0.012646
-2.000000,0.566667,0.085608
-2.000000,0.600000,0.182229
-2.000000,0.633333,0.276843
-2.000000,0.666667,0.369090
-2.000000,0.700000,0.458624
-2.000000,0.733333,0.545115
-2.000000,0.766667,0.628249
-2.000000,0.800000,0.707732
-2.000000,0.833333,0.783288
-2.000000,0.866667,0.854661
-2.000000,0.900000,0.921618
-2.000000,0.933333,0.983946
-2.000000,0.966667,1.041457
-2.000000,1.000000,1.093985
