-1.000000,1.000000,1.275558
-0.966667,1.000000,1.251569
-0.933333,1.000000,1.245593
-0.900000,1.000000,1.192483
-0.866667,1.000000,1.199813
-0.833333,1.000000,1.191778
-0.800000,1.000000,1.134279
-0.766667,1.000000,1.087348
-0.733333,1.000000,1.142788
-0.700000,1.000000,1.060511
-0.666667,1.000000,1.038135
-0.633333,1.000000,1.021168
-0.600000,1.000000,1.018750
-0.566667,1.000000,0.966809
-0.533333,1.000000,0.953741
-0.500000,1.000000,0.947977
-0.466667,1.000000,0.906347
-0.433333,1.000000,0.878241
-0.400000,1.000000,0.864110
-0.366667,1.000000,0.814478
-0.333333,1.000000,0.748293
-0.300000,1.000000,0.716635
-0.266667,1.000000,0.714540
-0.233333,1.000000,0.694886
-0.200000,1.000000,0.682663
-0.166667,1.000000,0.631784
-0.133333,1.000000,0.578714
-0.100000,1.000000,0.590820
-0.066667,1.000000,0.516099
-0.033333,1.000000,0.494705
-0.000000,1.000000,0.476316
