-2.000000,0.000000,-1.479365
-1.966667,0.000000,-1.445085
-1.933333,0.000000,-1.419067
-1.900000,0.000000,-1.395059
-1.866667,0.000000,-1.305979
-1.833333,0.000000,-1.346435
-1.800000,0.000000,-1.239811
-1.766667,0.000000,-1.278165
-1.733333,0.000000,-1.113977
-1.700000,0.000000,-1.159248
-1.666667,0.000000,-1.069177
-1.633333,0.000000,-1.071804
-1.600000,0.000000,-0.964917
-1.566667,0.000000,-1.028043
-1.533333,0.000000,-0.936764
-1.500000,0.000000,-0.885938
-1.466667,0.000000,-0.849283
-1.433333,0.000000,-0.729046
-1.400000,0.000000,-0.730679
-1.366667,0.000000,-0.653439
-1.333333,0.000000,-0.658492
-1.300000,0.000000,-0.612882
-1.266667,0.000000,-0.541890
-1.233333,0.000000,-0.482747
-1.200000,0.000000,-0.431509
-1.166667,0.000000,-0.434728
-1.133333,0.000000,-0.322913
-1.100000,0.000000,-0.349590
-1.066667,0.000000,-0.245591
-1.033333,0.000000,-0.224089
-1.000000,0.000000,-0.184700
