-2.000000,1.000000,1.093985
-2.000000,1.033333,1.141389
-2.000000,1.066667,1.183553
-2.000000,1.100000,1.220384
-2.000000,1.133333,1.251814
-2.000000,1.166667,1.277802
-2.000000,1.200000,1.298329
-2.000000,1.233333,1.313404
-2.000000,1.266667,1.323056
-2.000000,1.300000,1.327342
-2.000000,1.333333,1.326338
-2.000000,1.366667,1.320148
-2.000000,1.400000,1.308893
-2.000000,1.433333,1.292718
-2.000000,1.466667,1.271787
-2.000000,1.500000,1.246284
-2.000000,1.533333,1.216409
-2.000000,1.566667,1.182381
-2.000000,1.600000,1.144434
-2.000000,1.633333,1.102816
-2.000000,1.666667,1.057787
-2.000000,1.700000,1.009621
-2.000000,1.733333,0.958599
-2.000000,1.766667,0.905012
-2.000000,1.800000,0.849158
-2.000000,1.833333,0.791340
-2.000000,1.866667,0.731866
-2.000000,1.900000,0.671044
-2.000000,1.933333,0.609184
-2.000000,1.966667,0.546596
-2.000000,2.000000,0.483587
