B_i,B_j,B_ij
262,0,1.858816e-02
263,0,7.242225e-02
264,0,3.412756e-02
265,0,9.863622e-01
266,0,3.881544e-01
267,0,4.936504e-01
268,0,6.312670e-01
269,0,1.100868e+00
270,0,1.362555e+00
271,0,1.515407e+00
272,0,1.811687e+00
273,0,2.115804e+00
274,0,2.390221e+00
275,0,3.017546e+00
276,0,2.686589e+00
277,0,2.331060e+00
278,0,1.903567e+00
279,0,1.643023e+00
280,0,1.342862e+00
281,0,1.070241e+00
282,0,6.213618e-01
283,0,3.683016e-01
284,0,4.214741e-02
285,0,1.229799e-01
286,0,1.445232e-01
287,0,2.974416e-01
288,0,1.936849e-01
289,0,2.078742e-01
290,0,1.021306e-01
291,0,8.170489e-02
292,0,2.446541e-02
293,0,1.125222e-01
294,0,7.796330e-02
295,0,1.353989e-01
296,0,1.255830e-01
297,0,1.152330e-01
298,0,6.289471e-02
299,0,1.075850e-01
300,0,3.379126e-02
301,0,5.060539e-02
302,0,9.751457e-02
303,0,1.890219e-01
304,0,1.335728e-01
305,0,1.660817e-01
306,0,1.040166e-01
307,0,6.536976e-02
308,0,9.492584e-02
309,0,1.422713e-01
310,0,1.935795e-01
311,0,2.221225e-01
312,0,1.745871e-01
313,0,1.486345e-01
314,0,2.789372e-01
315,0,7.175812e-03
316,0,3.264447e-01
317,0,5.775372e-01
318,0,7.861668e-01
319,0,1.211404e+00
320,0,1.611688e+00
321,0,1.818114e+00
322,0,2.197977e+00
323,0,2.336027e+00
324,0,2.646266e+00
325,0,3.054238e+00
326,0,2.653320e+00
327,0,2.300581e+00
328,0,1.879063e+00
329,0,1.638783e+00
330,0,1.297453e+00
331,0,7.402758e-01
332,0,6.078553e-01
333,0,2.335084e-01
334,0,1.477672e-02
335,0,-2.168422e-03
336,0,1.313126e-02
337,0,1.537141e-02
338,0,1.682257e-02
339,0,1.097071e-02
340,0,-4.921226e-04
341,0,7.409672e-03
342,0,1.144287e-02
343,0,2.511051e-02
344,0,1.288945e-02
345,0,4.129040e-02
346,0,3.825989e-02
347,0,3.371783e-03
348,0,2.343555e-02
349,0,1.026663e-02
350,0,5.447323e-02
351,0,1.005450e-01
352,0,9.357032e-02
353,0,1.023334e-01
354,0,9.332353e-02
355,0,9.989721e-02
356,0,8.852113e-02
357,0,3.639450e-02
358,0,1.901862e-02
359,0,6.202584e-02
360,0,7.597426e-02
361,0,8.262568e-02
362,0,7.005989e-02
363,0,5.685053e-02
364,0,4.478680e-02
365,0,2.485201e-02
366,0,2.646867e-01
367,0,8.059413e-01
368,0,6.416361e-01
369,0,1.566333e+00
370,0,1.555705e+00
371,0,1.746724e+00
372,0,2.407853e+00
373,0,2.812520e+00
374,0,3.040097e+00
375,0,2.825201e+00
376,0,2.358642e+00
377,0,2.169172e+00
378,0,1.731022e+00
379,0,1.551647e+00
380,0,1.175957e+00
381,0,6.175836e-01
382,0,6.116504e-01
383,0,2.684356e-01
384,0,-4.075305e-03
385,0,1.102213e-02
386,0,6.887948e-03
387,0,6.971711e-03
388,0,6.216913e-03
389,0,-1.057938e-03
390,0,2.939930e-03
391,0,-2.759129e-03
392,0,-2.783980e-02
393,0,-6.855684e-02
394,0,-7.567628e-02
395,0,-8.420474e-02
396,0,-1.018340e-01
397,0,-9.894983e-02
398,0,-7.605219e-02
399,0,-5.251535e-02
400,0,3.999757e-02
401,0,6.249539e-02
402,0,5.997218e-02
403,0,7.620469e-02
404,0,6.624805e-02
405,0,6.896996e-02
406,0,5.262603e-02
407,0,1.768529e-02
408,0,2.099928e-02
409,0,4.481590e-02
410,0,6.340970e-02
411,0,6.121975e-02
412,0,7.775454e-02
413,0,7.179968e-02
414,0,5.191283e-02
415,0,2.139931e-02
416,0,5.710549e-01
417,0,6.130131e-01
418,0,1.057818e+00
419,0,1.221406e+00
420,0,1.497893e+00
421,0,2.089056e+00
422,0,2.457962e+00
423,0,2.734832e+00
424,0,3.161024e+00
425,0,2.748816e+00
426,0,2.282590e+00
427,0,1.678026e+00
428,0,1.719060e+00
429,0,1.267000e+00
430,0,1.231189e+00
431,0,7.701964e-01
432,0,5.917106e-01
433,0,4.420722e-01
434,0,6.038179e-03
435,0,2.680178e-02
436,0,3.746323e-02
437,0,1.691453e-02
438,0,2.753372e-02
439,0,2.416004e-02
440,0,9.944274e-03
441,0,2.889830e-03
442,0,1.370118e-03
443,0,5.457711e-03
444,0,-1.000794e-03
445,0,-5.113913e-02
446,0,-2.976016e-02
447,0,-1.870819e-02
448,0,-1.588044e-02
449,0,-2.168288e-02
450,0,2.911862e-02
451,0,2.759366e-02
452,0,7.319127e-02
453,0,5.482607e-02
454,0,6.129566e-02
455,0,5.954770e-02
456,0,5.274237e-02
457,0,3.508149e-02
458,0,3.234216e-02
459,0,6.812909e-02
460,0,8.522571e-02
461,0,1.167875e-01
462,0,8.818047e-02
463,0,7.310590e-02
464,0,3.780452e-02
465,0,3.339013e-02
466,0,3.575685e-01
467,0,5.180249e-01
468,0,7.084172e-01
469,0,1.065515e+00
470,0,1.305693e+00
471,0,1.591471e+00
472,0,2.178187e+00
473,0,2.515934e+00
474,0,2.734675e+00
475,0,2.759873e+00
476,0,2.504029e+00
