index,x,y,sten
193,4.000,1.000,south
342,4.100,1.000,south
343,4.200,1.000,south
344,4.300,1.000,south
345,4.400,1.000,south
346,4.500,1.000,south
347,4.600,1.000,south
348,4.700,1.000,south
349,4.800,1.000,south
350,4.900,1.000,south
254,5.000,1.000,south
351,5.100,1.000,south
352,5.200,1.000,south
353,5.300,1.000,south
354,5.400,1.000,south
355,5.500,1.000,south
356,5.600,1.000,south
357,5.700,1.000,south
358,5.800,1.000,south
359,5.900,1.000,south
360,6.000,1.000,south
203,4.000,2.000,north
398,4.100,2.000,north
399,4.200,2.000,north
400,4.300,2.000,north
401,4.400,2.000,north
402,4.500,2.000,north
403,4.600,2.000,north
404,4.700,2.000,north
405,4.800,2.000,north
406,4.900,2.000,north
264,5.000,2.000,north
407,5.100,2.000,north
408,5.200,2.000,north
409,5.300,2.000,north
410,5.400,2.000,north
411,5.500,2.000,north
412,5.600,2.000,north
413,5.700,2.000,north
414,5.800,2.000,north
415,5.900,2.000,north
416,6.000,2.000,north
193,4.000,1.000,west
194,4.000,1.100,west
195,4.000,1.200,west
196,4.000,1.300,west
197,4.000,1.400,west
198,4.000,1.500,west
199,4.000,1.600,west
200,4.000,1.700,west
201,4.000,1.800,west
202,4.000,1.900,west
203,4.000,2.000,west
