index,APL,WCtime,RNGCalls,Estimated_Variance,PCoeff_old,PCoeff_new,Var_Plain,Var_VR,bias_num,bias_trap
499,4.776000e+01,6.680578e-01,1.910400e+04,5.718152e-03,-9.395975e-01,-9.086570e-01,1.928864e-03,6.154736e-04,2.074798e-04,2.074798e-04
500,6.242000e+01,7.650514e-01,2.496800e+04,7.598292e-03,-9.838617e-01,-9.710885e-01,6.746198e-03,4.283552e-04,2.079887e-04,2.079887e-04
501,1.090000e+02,1.208826e+00,4.360000e+04,1.489960e-02,-9.908834e-01,-9.814394e-01,1.208460e-02,4.826405e-04,1.717239e-04,1.717239e-04
502,1.129150e+02,1.227442e+00,4.516600e+04,1.613126e-02,-9.889623e-01,-9.777876e-01,1.550043e-02,5.979332e-04,1.544404e-04,1.544404e-04
503,1.347650e+02,1.263204e+00,5.390600e+04,2.274175e-02,-9.910523e-01,-9.753752e-01,1.813650e-02,5.982951e-04,1.132993e-04,1.132993e-04
504,1.419350e+02,1.483474e+00,5.677400e+04,2.620353e-02,-9.891325e-01,-9.740868e-01,2.125912e-02,8.903838e-04,1.010034e-04,1.010034e-04
505,1.285600e+02,1.182663e+00,5.142400e+04,2.727935e-02,-9.930571e-01,-9.803657e-01,2.444657e-02,6.536723e-04,8.167151e-05,8.167151e-05
506,8.999500e+01,1.045473e+00,3.599800e+04,2.329627e-02,-9.882186e-01,-9.744042e-01,1.810789e-02,6.451948e-04,6.029786e-05,6.029786e-05
507,5.850000e+01,7.602423e-01,2.340000e+04,1.526878e-02,-9.891969e-01,-9.792198e-01,1.347245e-02,5.441481e-04,2.426279e-05,2.426279e-05
508,4.925000e+01,7.244265e-01,1.970000e+04,3.504433e-02,-9.465331e-01,-9.425783e-01,2.674638e-02,3.630839e-03,-2.304908e-05,-2.304908e-05
509,9.754500e+01,1.010220e+00,3.901800e+04,7.184152e-02,-9.492215e-01,-9.457709e-01,6.088284e-02,7.899815e-03,-9.061351e-05,-9.061351e-05
510,1.435400e+02,1.479976e+00,5.741600e+04,1.096795e-01,-9.512338e-01,-9.483612e-01,7.716993e-02,1.016623e-02,-9.028010e-05,-9.028010e-05
511,1.307750e+02,1.232126e+00,5.231000e+04,9.357185e-02,-9.677224e-01,-9.682146e-01,7.991396e-02,6.383667e-03,-1.113459e-04,-1.113459e-04
512,1.360750e+02,1.417102e+00,5.443000e+04,9.298544e-02,-9.764278e-01,-9.745449e-01,8.468313e-02,4.960611e-03,-1.226690e-04,-1.226690e-04
513,1.284950e+02,1.334551e+00,5.139800e+04,8.689890e-02,-9.808825e-01,-9.781419e-01,8.076395e-02,4.205951e-03,-1.890012e-04,-1.890012e-04
514,9.653500e+01,9.743659e-01,3.861400e+04,6.065980e-02,-9.826067e-01,-9.830528e-01,6.171984e-02,2.777566e-03,-2.334390e-04,-2.334390e-04
515,6.603500e+01,7.809163e-01,2.641400e+04,3.920774e-02,-9.855424e-01,-9.844851e-01,3.652126e-02,1.396497e-03,-2.592079e-04,-2.592079e-04
516,6.429000e+01,8.243936e-01,2.571600e+04,1.763488e-02,-9.945162e-01,-9.931202e-01,1.900820e-02,3.478289e-04,-2.702301e-04,-2.702301e-04
517,1.010800e+02,1.026010e+00,4.043200e+04,2.566989e-02,-9.932006e-01,-9.915734e-01,2.817171e-02,4.066504e-04,-2.868114e-04,-2.868114e-04
518,1.384800e+02,1.323521e+00,5.539200e+04,3.194428e-02,-9.895690e-01,-9.879612e-01,3.069106e-02,6.898722e-04,-3.379322e-04,-3.379322e-04
519,1.266350e+02,1.093885e+00,5.065400e+04,2.744282e-02,-9.888794e-01,-9.880015e-01,2.715944e-02,6.750694e-04,-2.889285e-04,-2.889285e-04
520,1.257150e+02,1.186859e+00,5.028600e+04,2.611860e-02,-9.886179e-01,-9.883843e-01,2.783706e-02,7.422567e-04,-2.953157e-04,-2.953157e-04
521,1.305450e+02,1.208930e+00,5.221800e+04,2.545716e-02,-9.822583e-01,-9.824654e-01,2.151662e-02,8.849935e-04,-2.762656e-04,-2.762656e-04
522,9.618000e+01,6.871702e-01,3.847200e+04,1.780587e-02,-9.866952e-01,-9.869673e-01,1.844674e-02,5.077644e-04,-2.966094e-04,-2.966094e-04
523,6.136000e+01,5.018786e-01,2.454400e+04,1.021030e-02,-9.920365e-01,-9.896796e-01,1.074864e-02,1.813939e-04,-2.449864e-04,-2.449864e-04
524,0.000000e+00,1.150356e-02,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,-2.885607e-04,-2.885607e-04
