B_i,B_j,B_ij
253,0,-1.560687e+00
254,0,-1.476270e+00
255,0,-1.458336e+00
256,0,-1.391135e+00
257,0,-1.340880e+00
258,0,-1.222771e+00
259,0,-1.148290e+00
260,0,-1.083570e+00
261,0,-1.031108e+00
262,0,-9.326146e-01
263,0,-8.351142e-01
264,0,-7.487877e-01
265,0,-6.190291e-01
266,0,-5.756420e-01
267,0,-4.892004e-01
268,0,-3.463981e-01
269,0,-2.783231e-01
270,0,-2.208576e-01
271,0,-9.744832e-02
272,0,-2.331788e-01
273,0,4.991629e-02
274,0,1.141755e-01
275,0,1.582927e-01
276,0,2.418258e-01
277,0,2.768298e-01
278,0,3.639672e-01
279,0,3.469791e-01
280,0,4.108324e-01
281,0,4.593540e-01
282,0,4.756077e-01
283,0,5.168147e-01
284,0,5.183775e-01
285,0,5.140839e-01
286,0,5.641881e-01
287,0,5.822738e-01
288,0,5.897226e-01
289,0,5.866026e-01
290,0,5.604187e-01
291,0,5.454785e-01
292,0,5.071449e-01
293,0,5.111372e-01
294,0,4.733736e-01
295,0,4.155396e-01
296,0,4.086841e-01
297,0,3.579388e-01
298,0,2.934469e-01
299,0,2.213072e-01
300,0,1.626438e-01
301,0,8.227825e-02
302,0,1.103986e+00
303,0,2.775327e-02
304,0,5.313912e-02
305,0,7.082623e-02
306,0,8.280682e-02
307,0,9.073404e-02
308,0,9.160589e-02
309,0,8.922031e-02
310,0,1.001689e-01
311,0,8.876211e-02
312,0,7.867500e-02
313,0,7.499938e-02
314,0,7.173055e-02
315,0,5.937369e-02
316,0,3.842402e-02
317,0,2.280394e-02
318,0,1.852133e-02
319,0,-6.269806e-04
320,0,5.373548e-03
321,0,-1.062652e-02
322,0,-3.296505e-02
323,0,-2.801198e-02
324,0,-4.201827e-02
325,0,-5.675970e-02
326,0,-4.045231e-02
327,0,-4.671009e-02
328,0,-4.813176e-02
329,0,-4.245983e-02
330,0,-3.474053e-02
331,0,-1.306692e-02
332,0,-6.304282e-01
333,0,-5.411245e-02
334,0,-9.113938e-02
335,0,-1.108378e-01
336,0,-1.654676e-01
337,0,-1.926471e-01
338,0,-2.050646e-01
339,0,-2.305218e-01
340,0,-2.527071e-01
341,0,-2.684070e-01
342,0,-2.911638e-01
343,0,-2.911190e-01
344,0,-3.015827e-01
345,0,-2.974220e-01
346,0,-2.954781e-01
347,0,-2.967038e-01
348,0,-2.950930e-01
349,0,-2.769408e-01
350,0,-2.815455e-01
351,0,-2.626607e-01
352,0,-2.590591e-01
353,0,-2.499231e-01
354,0,-2.487208e-01
355,0,-2.135999e-01
356,0,-2.052932e-01
357,0,-1.949539e-01
358,0,-1.762303e-01
359,0,-1.661410e-01
360,0,-1.458312e-01
361,0,-1.321485e-01
362,0,-1.174484e-01
363,0,-6.681775e-01
364,0,-6.897046e-01
365,0,-7.106565e-01
366,0,-6.717236e-01
367,0,-7.347781e-01
368,0,-7.060997e-01
369,0,-7.650117e-01
370,0,-7.487172e-01
371,0,-6.701231e-01
372,0,-7.274570e-01
373,0,-6.654455e-01
374,0,-7.375802e-01
375,0,-7.417818e-01
376,0,-6.993392e-01
377,0,-6.880742e-01
378,0,-6.948255e-01
379,0,-7.032634e-01
380,0,-6.063133e-01
381,0,-6.741336e-01
382,0,-5.157782e-01
383,0,-5.485661e-01
384,0,-5.793792e-01
385,0,-4.397636e-01
386,0,-4.968361e-01
387,0,-3.973229e-01
388,0,-3.839384e-01
389,0,-3.117915e-01
390,0,-2.441341e-01
391,0,-1.620757e-01
392,0,-9.934339e-02
393,0,-1.013485e-01
394,0,-1.948399e-01
395,0,-2.626100e-01
396,0,-3.406668e-01
