0	0	0.00263523
0	1	0.0648684
0	2	0.129656
0	3	0.194462
0	4	0.259273
0	5	0.324085
0	6	0.388898
0	7	0.453711
0	8	0.518525
0	9	0.583339
0	10	0.847347
0	11	0.804103
0	12	0.763915
0	13	0.727292
0	14	0.694798
0	15	0.667034
0	16	0.644615
0	17	0.628111
0	18	0.617997
0	19	0.614589
0	20	0.645839
0	21	0.710653
0	22	0.775467
0	23	0.840282
0	24	0.905096
0	25	0.969911
0	26	1.03473
0	27	1.09954
0	28	1.16435
0	29	1.22917
0	30	0.617759
0	31	0.627637
0	32	0.64392
0	33	0.666138
0	34	0.693721
0	35	0.726057
0	36	0.762543
0	37	0.802612
0	38	0.845755
0	39	0.891527
0	40	1.29167
0	41	1.35648
0	42	1.4213
0	43	1.48611
0	44	1.55093
0	45	1.61574
0	46	1.68056
0	47	1.74537
0	48	1.81019
0	49	1.875
0	50	0.937793
0	51	0.987663
0	52	1.03918
0	53	1.09212
0	54	1.14628
0	55	1.20149
0	56	1.25762
0	57	1.31455
0	58	1.37218
0	59	1.43043
0	60	0.645839
0	61	0.649083
0	62	0.65872
0	63	0.674475
0	64	0.695933
0	65	0.722587
0	66	0.753885
0	67	0.789275
0	68	0.828232
0	69	0.870279
0	70	1.38886
0	71	1.36291
0	72	1.33959
0	73	1.31905
0	74	1.30141
0	75	1.28681
0	76	1.27533
0	77	1.26707
0	78	1.26208
0	79	1.26042
0	80	0.91335
0	81	0.960275
0	82	1.00918
0	83	1.0598
0	84	1.11189
0	85	1.16526
0	86	1.21974
0	87	1.27518
0	88	1.33147
0	89	1.38851
0	90	1.26197
0	91	1.26683
0	92	1.27498
0	93	1.28634
0	94	1.30084
0	95	1.31837
0	96	1.33881
0	97	1.36203
0	98	1.38789
0	99	1.41625
0	100	1.44413
0	101	1.50238
0	102	1.56115
0	103	1.62038
0	104	1.68002
0	105	1.74004
0	106	1.80038
0	107	1.86103
0	108	1.92195
0	109	1.98311
0	110	1.44582
0	111	1.47865
0	112	1.51355
0	113	1.55038
0	114	1.58899
0	115	1.62927
0	116	1.67109
0	117	1.71435
0	118	1.75893
0	119	1.80473
1	0	0.0648684
1	1	0.00263523
1	2	0.0648684
1	3	0.129656
1	4	0.194462
1	5	0.259273
1	6	0.324085
1	7	0.388898
1	8	0.453711
1	9	0.518525
1	10	0.80158
1	11	0.755721
1	12	0.712811
1	13	0.673414
1	14	0.638182
1	15	0.607839
1	16	0.583148
1	17	0.564851
1	18	0.553582
1	19	0.549775
1	20	0.581024
1	21	0.645839
1	22	0.710653
1	23	0.775467
1	24	0.840282
1	25	0.905096
1	26	0.969911
1	27	1.03473
1	28	1.09954
1	29	1.16435
1	30	0.553316
1	31	0.564324
1	32	0.58238
1	33	0.606855
1	34	0.63701
1	35	0.67208
1	36	0.71134
1	37	0.754134
1	38	0.799897
1	39	0.848147
1	40	1.22685
1	41	1.29167
1	42	1.35648
1	43	1.4213
1	44	1.48611
1	45	1.55093
1	46	1.61574
1	47	1.68056
1	48	1.74537
1	49	1.81019
1	50	0.896654
1	51	0.948689
1	52	1.00221
1	53	1.05701
1	54	1.11287
1	55	1.16967
1	56	1.22725
1	57	1.28553
1	58	1.3444
1	59	1.4038
1	60	0.649083
1	61	0.645839
1	62	0.649083
1	63	0.65872
1	64	0.674475
1	65	0.695933
1	66	0.722587
1	67	0.753885
1	68	0.789275
1	69	0.828232
1	70	1.33032
1	71	1.3032
1	72	1.2788
1	73	1.25726
1	74	1.23875
1	75	1.22339
1	76	1.21131
1	77	1.20261
1	78	1.19736
1	79	1.1956
1	80	0.868729
1	81	0.91335
1	82	0.960275
1	83	1.00918
1	84	1.0598
1	85	1.11189
1	86	1.16526
1	87	1.21974
1	88	1.27518
1	89	1.33147
1	90	1.19724
1	91	1.20236
1	92	1.21094
1	93	1.2229
1	94	1.23814
1	95	1.25655
1	96	1.27798
1	97	1.30228
1	98	1.32931
1	99	1.35889
1	100	1.38646
1	101	1.44413
1	102	1.50238
1	103	1.56115
1	104	1.62038
1	105	1.68002
1	106	1.74004
1	107	1.80038
1	108	1.86103
1	109	1.92195
1	110	1.38968
1	111	1.42381
1	112	1.46002
1	113	1.49816
1	114	1.53809
1	115	1.57966
1	116	1.62277
1	117	1.66727
1	118	1.71308
1	119	1.76008
2	0	0.129656
2	1	0.0648684
2	2	0.00263523
2	3	0.0648684
2	4	0.129656
2	5	0.194462
2	6	0.259273
2	7	0.324085
2	8	0.388898
2	9	0.453711
2	10	0.758594
2	11	0.709964
2	12	0.664104
2	13	0.621628
2	14	0.583276
2	15	0.549911
2	16	0.52249
2	17	0.501987
2	18	0.489273
2	19	0.484961
2	20	0.51621
2	21	0.581024
2	22	0.645839
2	23	0.710653
2	24	0.775467
2	25	0.840282
2	26	0.905096
2	27	0.969911
2	28	1.03473
2	29	1.09954
2	30	0.488972
2	31	0.501394
2	32	0.521633
2	33	0.548824
2	34	0.581993
2	35	0.620183
2	36	0.662525
2	37	0.708275
2	38	0.756815
2	39	0.807643
2	40	1.16204
2	41	1.22685
2	42	1.29167
2	43	1.35648
2	44	1.4213
2	45	1.48611
2	46	1.55093
2	47	1.61574
2	48	1.68056
2	49	1.74537
2	50	0.858442
2	51	0.912658
2	52	0.968178
2	53	1.02479
2	54	1.08232
2	55	1.14064
2	56	1.19962
2	57	1.25917
2	58	1.31922
2	59	1.37971
2	60	0.65872
2	61	0.649083
2	62	0.645839
2	63	0.649083
