B_i,B_j,B_ij
350,0,9.171760e-02
351,0,7.399775e-02
352,0,8.216827e-02
353,0,7.637752e-02
354,0,7.845308e-02
355,0,6.047779e-02
356,0,5.791148e-02
357,0,5.619006e-02
358,0,4.192017e-02
359,0,3.365213e-02
360,0,2.486681e-02
361,0,1.620701e-02
362,0,0.000000e+00
363,0,0.000000e+00
364,0,4.669175e-01
365,0,6.544809e-01
366,0,7.972707e-01
367,0,8.814355e-01
368,0,9.964427e-01
369,0,1.158382e+00
370,0,1.145568e+00
371,0,1.401552e+00
372,0,1.336608e+00
373,0,1.352761e+00
374,0,1.383537e+00
375,0,1.442781e+00
376,0,1.482164e+00
377,0,1.466913e+00
378,0,1.458453e+00
379,0,1.389190e+00
380,0,1.394799e+00
381,0,1.244284e+00
382,0,1.108479e+00
383,0,1.029636e+00
384,0,1.101270e+00
385,0,8.496640e-01
386,0,9.291746e-01
387,0,6.607634e-01
388,0,6.589311e-01
389,0,4.778112e-01
390,0,4.007123e-01
391,0,2.903797e-01
392,0,1.672752e-01
393,0,7.187220e-02
394,0,1.553010e-01
395,0,2.059582e-01
396,0,2.709671e-01
397,0,2.838800e-01
398,0,3.430645e-01
399,0,3.544257e-01
400,0,3.922121e-01
401,0,4.494907e-01
402,0,4.396873e-01
403,0,4.885991e-01
404,0,5.415436e-01
405,0,5.379187e-01
406,0,5.167737e-01
407,0,4.830164e-01
408,0,5.352064e-01
409,0,4.919019e-01
410,0,5.400265e-01
411,0,4.558113e-01
412,0,4.684820e-01
413,0,4.273450e-01
414,0,3.912924e-01
415,0,3.761578e-01
416,0,3.109311e-01
417,0,2.935771e-01
418,0,2.076943e-01
419,0,2.417283e-01
420,0,1.293812e-01
421,0,5.392356e-02
422,0,4.761843e-02
423,0,1.164901e-01
424,0,1.015306e-01
425,0,1.573852e-01
426,0,2.065361e-01
427,0,2.968517e-01
428,0,3.447377e-01
429,0,3.392821e-01
430,0,2.964660e-01
431,0,3.311006e-01
432,0,3.595058e-01
433,0,3.514701e-01
434,0,4.090225e-01
435,0,4.367225e-01
436,0,4.203004e-01
437,0,3.893436e-01
438,0,4.112195e-01
439,0,3.749440e-01
440,0,3.852467e-01
441,0,3.447953e-01
442,0,3.510733e-01
443,0,2.736011e-01
444,0,2.666004e-01
445,0,1.902775e-01
446,0,2.292093e-01
447,0,1.467624e-01
448,0,1.261126e-01
449,0,1.117179e-01
450,0,3.862098e-02
451,0,7.855656e-02
452,0,1.581982e-01
453,0,1.763998e-01
454,0,3.359062e-01
455,0,3.385289e-01
456,0,4.599908e-01
457,0,5.120979e-01
458,0,5.674073e-01
459,0,6.645431e-01
460,0,6.894338e-01
461,0,7.958621e-01
462,0,7.791904e-01
463,0,8.835418e-01
464,0,8.400096e-01
465,0,8.601646e-01
466,0,8.982769e-01
467,0,9.155846e-01
468,0,9.306438e-01
469,0,9.920121e-01
470,0,9.062281e-01
471,0,9.434376e-01
472,0,9.411278e-01
473,0,8.179652e-01
474,0,8.377527e-01
475,0,7.330215e-01
476,0,6.580849e-01
477,0,6.631200e-01
478,0,5.611049e-01
479,0,5.174877e-01
480,0,0.000000e+00
481,0,0.000000e+00
482,0,1.174848e+00
483,0,1.281198e+00
484,0,1.305173e+00
485,0,1.332422e+00
486,0,1.376326e+00
487,0,1.342634e+00
488,0,1.392141e+00
489,0,1.284154e+00
490,0,1.423686e+00
491,0,1.363622e+00
492,0,1.411393e+00
493,0,1.365281e+00
494,0,1.248433e+00
495,0,1.177370e+00
496,0,1.199766e+00
497,0,1.212087e+00
498,0,1.062418e+00
499,0,1.005488e+00
500,0,9.977818e-01
501,0,8.596930e-01
502,0,8.310950e-01
503,0,7.263477e-01
504,0,6.850333e-01
505,0,5.428266e-01
506,0,5.020343e-01
507,0,3.279004e-01
508,0,3.843134e-01
509,0,1.909916e-01
510,0,8.209797e-02
511,0,1.752186e-02
512,0,3.273995e-02
513,0,5.665127e-02
514,0,8.438338e-02
515,0,1.171560e-01
516,0,1.135348e-01
517,0,1.756628e-01
518,0,1.420712e-01
519,0,1.403867e-01
520,0,1.726036e-01
521,0,2.065146e-01
522,0,1.796186e-01
523,0,2.093808e-01
524,0,2.103426e-01
525,0,1.857206e-01
526,0,1.772056e-01
527,0,1.927258e-01
528,0,1.922829e-01
529,0,1.935343e-01
530,0,1.820334e-01
531,0,1.470394e-01
532,0,1.674018e-01
533,0,1.436637e-01
534,0,1.352805e-01
535,0,1.344803e-01
536,0,9.867545e-02
537,0,8.126572e-02
538,0,5.176752e-02
539,0,2.127392e-02
540,0,5.170684e-02
541,0,8.378076e-02
542,0,1.378808e-01
543,0,1.497150e-01
544,0,1.677686e-01
545,0,1.984696e-01
546,0,2.235756e-01
547,0,2.371361e-01
548,0,2.510969e-01
549,0,2.529746e-01
550,0,2.893484e-01
551,0,2.815186e-01
552,0,2.588693e-01
553,0,2.697452e-01
554,0,2.856421e-01
555,0,2.614029e-01
556,0,2.757067e-01
557,0,2.939426e-01
558,0,2.591662e-01
559,0,2.737729e-01
560,0,2.518807e-01
561,0,2.108208e-01
562,0,2.137639e-01
563,0,1.927703e-01
564,0,1.678321e-01
565,0,1.302364e-01
566,0,1.356415e-01
567,0,9.245138e-02
568,0,3.784053e-02
569,0,5.017897e-02
570,0,7.326381e-02
571,0,1.390575e-01
572,0,1.918688e-01
573,0,2.166913e-01
574,0,2.451569e-01
575,0,2.712704e-01
576,0,2.907721e-01
577,0,3.241554e-01
578,0,3.382372e-01
579,0,3.957039e-01
580,0,3.782705e-01
581,0,3.855759e-01
582,0,4.070012e-01
583,0,4.125187e-01
584,0,4.261329e-01
585,0,4.408228e-01
586,0,4.269084e-01
587,0,4.299825e-01
588,0,4.224029e-01
589,0,4.066335e-01
590,0,3.838844e-01
591,0,4.094868e-01
592,0,3.645519e-01
593,0,3.223892e-01
594,0,3.035587e-01
595,0,2.539597e-01
596,0,2.377000e-01
597,0,1.740085e-01
598,0,0.000000e+00
599,0,0.000000e+00
600,0,6.643566e-01
601,0,7.158607e-01
602,0,7.989335e-01
603,0,7.948058e-01
604,0,8.353043e-01
605,0,8.629595e-01
606,0,8.794781e-01
607,0,8.698264e-01
608,0,9.459390e-01
609,0,8.990556e-01
610,0,9.093448e-01
611,0,9.479398e-01
612,0,9.621921e-01
613,0,8.674109e-01
614,0,8.280391e-01
615,0,8.578843e-01
616,0,8.258839e-01
617,0,7.879868e-01
618,0,7.400673e-01
619,0,7.255139e-01
620,0,6.167403e-01
621,0,5.616304e-01
622,0,4.979673e-01
623,0,4.290736e-01
624,0,4.240471e-01
625,0,3.405948e-01
626,0,2.734148e-01
627,0,1.978096e-01
628,0,1.013370e-01
629,0,2.222749e-02
630,0,4.311960e-02
631,0,6.115452e-02
632,0,8.389047e-02
633,0,1.265656e-01
634,0,1.006597e-01
635,0,1.359278e-01
636,0,1.396044e-01
637,0,1.419955e-01
638,0,1.476032e-01
639,0,1.726918e-01
