B_i,B_j,B_ij
365,0,3.317130e-02
366,0,2.629095e-01
367,0,8.048126e-01
368,0,6.427850e-01
369,0,1.562158e+00
370,0,1.557879e+00
371,0,1.744906e+00
372,0,2.405831e+00
373,0,2.814084e+00
374,0,3.040097e+00
375,0,2.825201e+00
376,0,2.358825e+00
377,0,2.168317e+00
378,0,1.730590e+00
379,0,1.551324e+00
380,0,1.176393e+00
381,0,6.173515e-01
382,0,6.125595e-01
383,0,2.681454e-01
384,0,4.117379e-03
385,0,6.485745e-03
386,0,3.945148e-03
387,0,1.113042e-02
388,0,9.872571e-03
389,0,1.866182e-03
390,0,5.096079e-03
391,0,-1.654054e-03
392,0,-2.610781e-02
393,0,-6.739219e-02
394,0,-8.395569e-02
395,0,-9.412046e-02
396,0,-9.279953e-02
397,0,-9.561833e-02
398,0,-7.037267e-02
399,0,-3.836341e-02
400,0,1.867356e-02
401,0,4.080189e-02
402,0,5.529424e-02
403,0,6.049330e-02
404,0,6.733249e-02
405,0,6.721274e-02
406,0,4.513339e-02
407,0,2.495413e-02
408,0,2.177301e-02
409,0,4.480222e-02
410,0,5.784424e-02
411,0,7.068081e-02
412,0,7.624808e-02
413,0,6.654826e-02
414,0,6.674174e-02
415,0,4.232542e-02
416,0,5.714530e-01
417,0,6.122455e-01
418,0,1.058606e+00
419,0,1.223247e+00
420,0,1.497666e+00
421,0,2.089333e+00
422,0,2.458107e+00
423,0,2.734962e+00
424,0,3.161024e+00
425,0,2.748816e+00
426,0,2.281873e+00
427,0,1.677865e+00
428,0,1.719015e+00
429,0,1.267611e+00
430,0,1.231650e+00
431,0,7.712772e-01
432,0,5.898406e-01
433,0,4.423362e-01
434,0,1.187055e-02
435,0,1.995371e-02
436,0,2.451427e-02
437,0,2.360646e-02
438,0,2.352534e-02
439,0,2.278321e-02
440,0,2.102030e-02
441,0,8.861941e-03
442,0,-8.887153e-04
443,0,-4.091021e-03
444,0,-8.584548e-03
445,0,-1.794063e-02
446,0,-2.056652e-02
447,0,-1.826581e-02
448,0,-1.581497e-02
449,0,-8.113326e-03
450,0,1.535123e-02
451,0,2.961391e-02
452,0,4.826652e-02
453,0,4.902218e-02
454,0,6.186765e-02
455,0,5.785303e-02
456,0,4.871862e-02
457,0,2.665696e-02
458,0,3.243573e-02
459,0,6.110057e-02
460,0,7.868617e-02
461,0,8.083869e-02
462,0,8.569308e-02
463,0,7.028491e-02
464,0,5.696940e-02
465,0,2.902178e-02
466,0,3.575335e-01
467,0,5.153157e-01
468,0,7.108931e-01
469,0,1.068608e+00
470,0,1.305505e+00
471,0,1.591458e+00
472,0,2.177814e+00
473,0,2.518100e+00
474,0,2.734675e+00
475,0,2.759873e+00
476,0,2.504585e+00
477,0,2.230734e+00
478,0,1.882928e+00
479,0,1.433566e+00
480,0,1.158831e+00
481,0,9.428013e-01
482,0,6.781107e-01
483,0,3.242786e-01
484,0,2.624554e-03
485,0,8.046056e-03
486,0,3.988573e-02
