B_i,B_j,B_ij
667,0,5.381926e-05
668,0,5.619113e-05
669,0,5.736402e-05
670,0,5.831981e-05
671,0,5.810052e-05
672,0,5.802406e-05
673,0,5.829980e-05
674,0,5.880217e-05
675,0,5.663783e-05
676,0,5.694810e-05
677,0,5.323254e-05
678,0,5.173579e-05
679,0,4.865111e-05
680,0,4.523331e-05
681,0,4.178694e-05
682,0,3.708634e-05
683,0,3.066879e-05
684,0,2.470185e-05
685,0,1.699733e-05
686,0,9.477003e-06
687,0,4.606800e-06
688,0,7.862694e-06
689,0,1.163055e-05
690,0,1.441874e-05
691,0,1.723011e-05
692,0,1.895342e-05
693,0,1.930925e-05
694,0,2.166216e-05
695,0,2.197406e-05
696,0,2.258010e-05
697,0,2.206053e-05
698,0,2.258115e-05
699,0,2.286440e-05
700,0,2.208022e-05
701,0,2.111428e-05
702,0,2.053598e-05
703,0,1.957438e-05
704,0,1.790565e-05
705,0,1.718655e-05
706,0,1.540498e-05
707,0,1.411534e-05
708,0,1.198653e-05
709,0,1.110426e-05
710,0,9.720525e-06
711,0,8.211988e-06
712,0,6.816884e-06
713,0,5.007146e-06
714,0,3.293752e-06
715,0,1.588962e-06
716,0,3.460813e-06
