index,APL,WCtime,RNGCalls,Estimated_Variance,PCoeff_old,PCoeff_new,Var_Plain,Var_VR,bias_num,bias_trap
408,4.788000e+01,3.367361e-01,9.576000e+03,1.893542e-03,-6.693489e-01,-5.975719e-01,5.612741e-04,7.568574e-04,2.540507e-04,2.540507e-04
409,1.014900e+02,5.119112e-01,2.029800e+04,3.869899e-03,-9.320835e-01,-9.280496e-01,4.254835e-03,9.145803e-04,2.757572e-04,2.757572e-04
410,1.198900e+02,4.739260e-01,2.397800e+04,5.482549e-03,-8.612563e-01,-8.554277e-01,3.092361e-03,1.564904e-03,2.770943e-04,2.770943e-04
411,1.426700e+02,6.451855e-01,2.853400e+04,8.048043e-03,-9.043668e-01,-9.021033e-01,4.192876e-03,1.258570e-03,2.703812e-04,2.703812e-04
412,1.404700e+02,6.331733e-01,2.809400e+04,1.048230e-02,-9.252664e-01,-9.246471e-01,5.391800e-03,1.257989e-03,3.722516e-04,3.722516e-04
413,1.275300e+02,1.094174e+00,5.101200e+04,8.625699e-03,-9.435813e-01,-9.405127e-01,7.597280e-03,1.236595e-03,3.724445e-04,3.724445e-04
414,1.251800e+02,5.903366e-01,2.503600e+04,9.118143e-03,-9.263989e-01,-9.269536e-01,7.576407e-03,1.679727e-03,3.462978e-04,3.462978e-04
415,7.952000e+01,4.320282e-01,1.590400e+04,6.371960e-03,-9.539482e-01,-9.421246e-01,6.469422e-03,1.164739e-03,3.827711e-04,3.827711e-04
416,7.603000e+01,4.362572e-01,1.520600e+04,2.618907e-02,-9.787824e-01,-9.753161e-01,1.663559e-02,9.516306e-04,3.910868e-04,3.910868e-04
417,9.528500e+01,9.492901e-01,3.811400e+04,3.606643e-02,-9.804132e-01,-9.815102e-01,3.019231e-02,1.618278e-03,3.442511e-04,3.442511e-04
418,1.229800e+02,1.216044e+00,4.919200e+04,5.495552e-02,-9.864538e-01,-9.856760e-01,4.700017e-02,1.959074e-03,3.467538e-04,3.467538e-04
419,1.417900e+02,1.211936e+00,5.671600e+04,6.540464e-02,-9.859554e-01,-9.853274e-01,5.358464e-02,2.316729e-03,3.320748e-04,3.320748e-04
420,1.317750e+02,1.271242e+00,5.271000e+04,6.109522e-02,-9.902579e-01,-9.896694e-01,6.304330e-02,2.005455e-03,3.046271e-04,3.046271e-04
421,1.262633e+02,1.617791e+00,7.575800e+04,6.199174e-02,-9.825870e-01,-9.814593e-01,4.937174e-02,2.571224e-03,3.391176e-04,3.391176e-04
422,1.013733e+02,1.343329e+00,6.082400e+04,5.286385e-02,-9.781188e-01,-9.775985e-01,4.038371e-02,2.589182e-03,3.505487e-04,3.505487e-04
423,6.836000e+01,6.282838e-01,2.734400e+04,3.772259e-02,-9.582069e-01,-9.578263e-01,2.941473e-02,2.968247e-03,3.520893e-04,3.520893e-04
424,0.000000e+00,6.179164e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.280126e-04,1.280126e-04
425,0.000000e+00,5.916416e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,1.280126e-04,1.280126e-04
426,6.123000e+01,2.959155e-01,1.224600e+04,3.005934e-03,-9.536988e-01,-9.291867e-01,3.817724e-03,4.532592e-04,-3.555728e-04,-3.555728e-04
427,1.027900e+02,4.820147e-01,2.055800e+04,6.105888e-03,-9.655240e-01,-9.258406e-01,6.337113e-03,5.509878e-04,-2.024082e-04,-2.024082e-04
428,1.084800e+02,4.076832e-01,2.169600e+04,6.290437e-03,-9.664366e-01,-9.280625e-01,6.494880e-03,4.972887e-04,-2.673988e-04,-2.673988e-04
429,1.394900e+02,6.597020e-01,2.789800e+04,9.556340e-03,-9.827790e-01,-9.544744e-01,9.939034e-03,4.340768e-04,-1.603010e-04,-1.603010e-04
430,1.316300e+02,6.265617e-01,2.632600e+04,1.061582e-02,-9.764374e-01,-9.389170e-01,8.837493e-03,5.146994e-04,-1.443179e-04,-1.443179e-04
431,1.250100e+02,6.317382e-01,2.500200e+04,1.100015e-02,-9.760003e-01,-9.356177e-01,1.026111e-02,6.917109e-04,-7.411729e-05,-7.411729e-05
432,9.565000e+01,4.200546e-01,1.913000e+04,9.353606e-03,-9.680240e-01,-9.215786e-01,6.763041e-03,5.590656e-04,-5.182216e-05,-5.182216e-05
433,7.042000e+01,4.204443e-01,1.408400e+04,6.452879e-03,-9.891656e-01,-9.560919e-01,7.157747e-03,1.659415e-04,-4.132548e-06,-4.132548e-06
434,5.632000e+01,3.576209e-01,1.126400e+04,5.630077e-03,-9.854696e-01,-9.433358e-01,5.742750e-03,2.365783e-04,1.093264e-04,1.093264e-04
435,1.040800e+02,5.211003e-01,2.081600e+04,1.051624e-02,-9.762095e-01,-9.397119e-01,7.036353e-03,4.642780e-04,6.023765e-05,6.023765e-05
436,1.427100e+02,6.742878e-01,2.854200e+04,1.400293e-02,-9.834045e-01,-9.396917e-01,1.160331e-02,6.762749e-04,4.118510e-05,4.118510e-05
437,1.242100e+02,4.740017e-01,2.484200e+04,1.148710e-02,-9.670862e-01,-9.453460e-01,1.314872e-02,1.191337e-03,4.276838e-05,4.276838e-05
438,1.300600e+02,6.089850e-01,2.601200e+04,1.297564e-02,-9.825426e-01,-9.691113e-01,1.272393e-02,7.214822e-04,3.031091e-05,3.031091e-05
439,1.192100e+02,5.644689e-01,2.384200e+04,1.092025e-02,-9.446957e-01,-9.163431e-01,8.286331e-03,1.320829e-03,5.591710e-05,5.591710e-05
440,1.051600e+02,5.261329e-01,2.103200e+04,9.700009e-03,-9.597178e-01,-9.262928e-01,6.934260e-03,8.160253e-04,6.471236e-05,6.471236e-05
441,4.327000e+01,2.656195e-01,8.654000e+03,4.410271e-03,-9.136824e-01,-9.117935e-01,3.738062e-03,9.483477e-04,9.762192e-05,9.762192e-05
442,6.164000e+01,3.942976e-01,1.232800e+04,5.430956e-03,-9.751865e-01,-9.553337e-01,3.219803e-03,3.056425e-04,7.168375e-05,7.168375e-05
443,8.038000e+01,4.384088e-01,1.607600e+04,7.762102e-03,-9.804532e-01,-9.628124e-01,5.528831e-03,7.938892e-04,1.798704e-05,1.798704e-05
444,1.144000e+02,5.114260e-01,2.288000e+04,1.149346e-02,-9.737356e-01,-9.509247e-01,6.837169e-03,9.926927e-04,5.688076e-06,5.688076e-06
445,1.426900e+02,6.621416e-01,2.853800e+04,1.713349e-02,-9.883276e-01,-9.756870e-01,1.032029e-02,1.176351e-03,-3.914642e-05,-3.914642e-05
446,1.463800e+02,6.765616e-01,2.927600e+04,1.813958e-02,-9.866749e-01,-9.758178e-01,1.157272e-02,1.234285e-03,-8.041528e-05,-8.041528e-05
447,1.322600e+02,6.519664e-01,2.645200e+04,1.919437e-02,-9.788569e-01,-9.697459e-01,1.078379e-02,1.415288e-03,-4.530019e-05,-4.530019e-05
448,9.889000e+01,5.072620e-01,1.977800e+04,1.526898e-02,-9.858472e-01,-9.772117e-01,1.098422e-02,1.117700e-03,-5.544380e-05,-5.544380e-05
449,5.322000e+01,2.913637e-01,1.064400e+04,8.407322e-03,-9.604121e-01,-9.335657e-01,3.427392e-03,8.971402e-04,-6.107521e-05,-6.107521e-05
450,5.277000e+01,3.428779e-01,1.055400e+04,1.186611e-02,-9.677910e-01,-9.614212e-01,8.396914e-03,7.454683e-04,5.852889e-06,5.852889e-06
451,9.173000e+01,4.145154e-01,1.834600e+04,2.194611e-02,-9.894435e-01,-9.862056e-01,1.909072e-02,6.203660e-04,4.931329e-05,4.931329e-05
452,1.285100e+02,6.013048e-01,2.570200e+04,3.213192e-02,-9.725130e-01,-9.689165e-01,2.273723e-02,1.425295e-03,3.664370e-05,3.664370e-05
453,1.230500e+02,5.849721e-01,2.461000e+04,2.967319e-02,-9.841482e-01,-9.817139e-01,2.834201e-02,1.051427e-03,1.995426e-04,1.995426e-04
454,1.390850e+02,1.280360e+00,5.563400e+04,3.260291e-02,-9.841364e-01,-9.806676e-01,3.222525e-02,1.387096e-03,1.905902e-04,1.905902e-04
455,1.208650e+02,1.024985e+00,4.834600e+04,2.822571e-02,-9.763012e-01,-9.725466e-01,2.816422e-02,1.644913e-03,2.150799e-04,2.150799e-04
456,9.784000e+01,1.003500e+00,3.913600e+04,2.301823e-02,-9.694522e-01,-9.627894e-01,1.705253e-02,1.330520e-03,3.208180e-04,3.208180e-04
457,5.287000e+01,6.179280e-01,2.114800e+04,1.369732e-02,-9.663804e-01,-9.634427e-01,1.250448e-02,9.223401e-04,3.518556e-04,3.518556e-04
458,4.772000e+01,2.812513e-01,9.544000e+03,2.577729e-02,-9.851067e-01,-9.835922e-01,2.694582e-02,9.020796e-04,3.322959e-04,3.322959e-04
459,9.493500e+01,9.738912e-01,3.797400e+04,5.749132e-02,-9.870243e-01,-9.868374e-01,5.086593e-02,1.647066e-03,3.187590e-04,3.187590e-04
460,1.299050e+02,1.222024e+00,5.196200e+04,8.650635e-02,-9.829462e-01,-9.814421e-01,8.646343e-02,3.533564e-03,3.054295e-04,3.054295e-04
461,1.429000e+02,1.832977e+00,8.574000e+04,1.046728e-01,-9.869893e-01,-9.855649e-01,9.324804e-02,3.855308e-03,1.989144e-04,1.989144e-04
462,1.404250e+02,2.451707e+00,1.123400e+05,1.006173e-01,-9.850258e-01,-9.836894e-01,9.646724e-02,4.064907e-03,2.247886e-04,2.247886e-04
463,1.171133e+02,1.570495e+00,7.026800e+04,8.845061e-02,-9.775093e-01,-9.758037e-01,7.525756e-02,4.424690e-03,2.396350e-04,2.396350e-04
464,9.938667e+01,1.415646e+00,5.963200e+04,7.980666e-02,-9.779111e-01,-9.771870e-01,6.695135e-02,3.641683e-03,2.618124e-04,2.618124e-04
465,4.926333e+01,9.971564e-01,2.955800e+04,4.304456e-02,-9.790204e-01,-9.777849e-01,4.617221e-02,2.168618e-03,2.249009e-04,2.249009e-04
466,7.272000e+01,1.311928e+00,4.363200e+04,8.108822e-02,-9.908920e-01,-9.902532e-01,6.755553e-02,2.418248e-03,1.307474e-04,1.307474e-04
467,1.052850e+02,1.004739e+00,4.211400e+04,1.132746e-01,-9.909608e-01,-9.906408e-01,1.064481e-01,3.160474e-03,1.490806e-04,1.490806e-04
468,1.272933e+02,1.916390e+00,7.637600e+04,1.301197e-01,-9.917095e-01,-9.915181e-01,1.192509e-01,2.960693e-03,7.702144e-05,7.702144e-05
469,1.438567e+02,1.891992e+00,8.631400e+04,1.452387e-01,-9.922930e-01,-9.924979e-01,1.314066e-01,2.525104e-03,6.143645e-05,6.143645e-05
470,1.589150e+02,1.482013e+00,6.356600e+04,1.583929e-01,-9.895315e-01,-9.890624e-01,1.317304e-01,3.294617e-03,-3.134356e-05,-3.134356e-05
471,1.283000e+02,1.055826e+00,5.132000e+04,1.206604e-01,-9.919676e-01,-9.912638e-01,1.095978e-01,2.241917e-03,-4.129129e-05,-4.129129e-05
472,9.283500e+01,7.808447e-01,3.713400e+04,8.552878e-02,-9.861062e-01,-9.863952e-01,6.388242e-02,2.077143e-03,-1.606800e-04,-1.606800e-04
473,5.137000e+01,2.432940e-01,1.027400e+04,4.681652e-02,-9.915985e-01,-9.922952e-01,3.674008e-02,7.196225e-04,-2.399710e-04,-2.399710e-04
474,0.000000e+00,1.662372e-02,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,-3.805627e-05,-3.805627e-05
475,0.000000e+00,1.417009e-02,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,-3.805627e-05,-3.805627e-05
476,5.643000e+01,2.560881e-01,1.128600e+04,5.807834e-03,-9.726917e-01,-9.704702e-01,3.834003e-03,3.224286e-04,-6.946304e-05,-6.946304e-05
477,9.946000e+01,4.004738e-01,1.989200e+04,8.813688e-03,-9.782935e-01,-9.701834e-01,4.786813e-03,4.502171e-04,-1.036893e-04,-1.036893e-04
478,1.111400e+02,5.216498e-01,2.222800e+04,8.586227e-03,-9.864358e-01,-9.756905e-01,5.664075e-03,3.043088e-04,-1.383375e-04,-1.383375e-04
479,1.307700e+02,6.401676e-01,2.615400e+04,7.288541e-03,-9.866921e-01,-9.713296e-01,6.283395e-03,3.572284e-04,-1.516086e-04,-1.516086e-04
480,1.350800e+02,6.398041e-01,2.701600e+04,5.547144e-03,-9.894800e-01,-9.747313e-01,5.325089e-03,3.315662e-04,-2.206479e-04,-2.206479e-04
481,1.278600e+02,6.260876e-01,2.557200e+04,5.395159e-03,-9.787283e-01,-9.262080e-01,2.597515e-03,2.981021e-04,-2.368053e-04,-2.368053e-04
482,1.098200e+02,4.664760e-01,2.196400e+04,4.404760e-03,-9.793206e-01,-9.625301e-01,3.679560e-03,5.211060e-04,-2.457894e-04,-2.457894e-04
483,5.310000e+01,3.583293e-01,1.062000e+04,1.906580e-03,-9.653630e-01,-9.609954e-01,1.215376e-03,3.123530e-04,-3.337061e-04,-3.337061e-04
484,5.485000e+01,3.953266e-01,1.097000e+04,5.605737e-03,-9.867787e-01,-9.807128e-01,6.351177e-03,2.578430e-04,-2.597949e-04,-2.597949e-04
485,1.132700e+02,6.190311e-01,2.265400e+04,1.299280e-02,-9.835510e-01,-9.612517e-01,1.166951e-02,8.505862e-04,-2.162202e-04,-2.162202e-04
486,1.242100e+02,5.289992e-01,2.484200e+04,1.347628e-02,-9.834415e-01,-9.627793e-01,1.294685e-02,9.339765e-04,-1.970868e-04,-1.970868e-04
487,4.898473e+02,2.212487e+01,1.077664e+06,1.410297e-02,-9.799584e-01,-9.518697e-01,1.436986e-02,1.271528e-03,-5.459072e-05,-5.459072e-05
488,1.109300e+02,5.966320e-01,2.218600e+04,1.129576e-02,-9.858746e-01,-9.640100e-01,1.704523e-02,1.218599e-03,-2.252563e-04,-2.252563e-04
489,1.421700e+02,7.213251e-01,2.843400e+04,1.596242e-02,-9.898152e-01,-9.685072e-01,2.235959e-02,1.139326e-03,-1.803171e-04,-1.803171e-04
490,9.366000e+01,5.391300e-01,1.873200e+04,1.014103e-02,-9.831819e-01,-9.392001e-01,1.246512e-02,1.300928e-03,-2.443627e-04,-2.443627e-04
491,4.782000e+01,3.568395e-01,9.564000e+03,5.265150e-03,-9.504878e-01,-8.502519e-01,5.125342e-03,1.284301e-03,-2.716920e-04,-2.716920e-04
492,6.073500e+01,1.566759e+00,4.858800e+04,1.428303e-02,-8.867745e-01,-8.837596e-01,7.506697e-03,3.533348e-03,-2.317055e-04,-2.317055e-04
493,9.990750e+01,2.178320e+00,7.992600e+04,2.438115e-02,-9.304237e-01,-9.309309e-01,1.158687e-02,4.958570e-03,-1.369895e-04,-1.369895e-04
494,1.286033e+02,2.056588e+00,7.716200e+04,2.991893e-02,-9.404763e-01,-9.310630e-01,1.477456e-02,6.480924e-03,-5.785309e-05,-5.785309e-05
495,1.434667e+02,2.059497e+00,8.608000e+04,2.835244e-02,-9.592937e-01,-9.495897e-01,1.318246e-02,3.573711e-03,1.653702e-05,1.653702e-05
496,1.381350e+02,1.329263e+00,5.525400e+04,2.663497e-02,-9.636187e-01,-9.535792e-01,1.423008e-02,2.847578e-03,2.736736e-05,2.736736e-05
497,1.325600e+02,1.379650e+00,5.302400e+04,2.298341e-02,-9.598089e-01,-9.497995e-01,1.112985e-02,2.759958e-03,9.949697e-05,9.949697e-05
498,1.118100e+02,6.094479e-01,2.236200e+04,1.700163e-02,-9.499297e-01,-9.338951e-01,6.947989e-03,1.930623e-03,1.339303e-04,1.339303e-04
499,6.280000e+01,3.323681e-01,1.256000e+04,8.047648e-03,-9.741137e-01,-9.496513e-01,4.615384e-03,1.486213e-03,1.123545e-04,1.123545e-04
500,7.080000e+01,4.472755e-01,1.416000e+04,9.173411e-03,-9.852683e-01,-9.764548e-01,8.192164e-03,3.408371e-04,1.878200e-04,1.878200e-04
501,9.084000e+01,5.463977e-01,1.816800e+04,1.154149e-02,-9.895828e-01,-9.631163e-01,8.847781e-03,3.260304e-04,1.465270e-04,1.465270e-04
502,1.493300e+02,6.507338e-01,2.986600e+04,2.376447e-02,-4.785693e-01,-4.609398e-01,1.760056e-02,7.250011e-04,2.993466e-02,1.310643e-04
503,1.644000e+02,8.160344e-01,3.288000e+04,2.829166e-02,-9.845068e-01,-9.750648e-01,1.729335e-02,7.873533e-04,1.025181e-04,1.025181e-04
504,1.682400e+02,8.384153e-01,3.364800e+04,3.059626e-02,-9.895636e-01,-9.834997e-01,2.244136e-02,7.891401e-04,7.911605e-05,7.911605e-05
505,1.256100e+02,6.423449e-01,2.512200e+04,2.584628e-02,-9.945980e-01,-9.839969e-01,2.841765e-02,6.458818e-04,8.052111e-05,8.052111e-05
506,1.036100e+02,5.813829e-01,2.072200e+04,2.498882e-02,-9.867082e-01,-9.727061e-01,1.705820e-02,8.239930e-04,7.047774e-05,7.047774e-05
507,6.475000e+01,3.244895e-01,1.295000e+04,1.809321e-02,-9.893880e-01,-9.787327e-01,1.530448e-02,7.522183e-04,1.531351e-05,1.531351e-05
508,5.893750e+01,1.539507e+00,4.715000e+04,4.075992e-02,-9.603882e-01,-9.560104e-01,3.743151e-02,3.794834e-03,-3.639920e-05,-2.630165e-05
509,9.918857e+01,3.761084e+00,1.388640e+05,7.536562e-02,-9.492213e-01,-9.436470e-01,6.002122e-02,8.190637e-03,-6.198783e-05,-6.198783e-05
510,1.288830e+02,6.486695e+00,2.577660e+05,9.524091e-02,-9.203972e-01,-9.153438e-01,7.664450e-02,8.610543e-03,2.449357e-03,-1.085375e-04
511,1.383717e+02,4.031086e+00,1.660460e+05,9.383090e-02,-9.680701e-01,-9.654652e-01,9.053750e-02,6.857440e-03,-1.258970e-04,-1.258970e-04
512,1.394950e+02,2.907782e+00,1.115960e+05,9.601928e-02,-9.724301e-01,-9.706192e-01,8.055887e-02,5.586212e-03,-1.479653e-04,-1.479653e-04
513,1.296433e+02,1.915795e+00,7.778600e+04,8.526368e-02,-9.810813e-01,-9.784545e-01,8.784590e-02,4.447654e-03,-1.592769e-04,-1.592769e-04
514,1.029950e+02,1.053504e+00,4.119800e+04,6.284689e-02,-9.853163e-01,-9.846169e-01,5.037405e-02,1.964194e-03,-2.407016e-04,-2.407016e-04
515,5.048500e+01,7.334394e-01,2.019400e+04,2.987903e-02,-9.832144e-01,-9.832509e-01,2.678141e-02,1.103366e-03,-2.485921e-04,-2.485921e-04
516,7.483000e+01,4.355513e-01,1.496600e+04,1.646622e-02,-9.902983e-01,-9.890506e-01,1.718605e-02,3.589236e-04,-3.062208e-04,-3.062208e-04
517,1.257200e+02,5.302587e-01,2.514400e+04,3.317109e-02,-9.938675e-01,-9.914718e-01,2.475481e-02,3.979697e-04,-3.144737e-04,-3.144737e-04
518,1.170400e+02,5.991555e-01,2.340800e+04,2.661961e-02,-9.914341e-01,-9.903532e-01,2.884256e-02,5.542297e-04,-2.987259e-04,-2.987259e-04
519,1.413700e+02,6.792037e-01,2.827400e+04,3.497792e-02,-9.837756e-01,-9.838284e-01,2.974810e-02,9.614650e-04,-3.080120e-04,-3.080120e-04
520,1.529600e+02,6.978060e-01,3.059200e+04,3.475312e-02,-9.909315e-01,-9.908870e-01,4.095296e-02,7.755534e-04,-2.949563e-04,-2.949563e-04
521,1.314900e+02,5.925393e-01,2.629800e+04,2.872689e-02,-9.846319e-01,-9.853198e-01,2.376604e-02,8.136835e-04,-2.559658e-04,-2.559658e-04
522,9.774000e+01,3.781954e-01,1.954800e+04,2.138619e-02,-9.889040e-01,-9.890779e-01,2.065176e-02,4.409436e-04,-2.755093e-04,-2.755093e-04
523,6.314000e+01,2.604609e-01,1.262800e+04,1.217913e-02,-9.793303e-01,-9.769675e-01,6.874276e-03,3.320926e-04,-2.765605e-04,-2.765605e-04
524,0.000000e+00,5.268214e-03,0.000000e+00,0.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00,-3.080120e-04,-3.080120e-04
