Gvar_i,Gvar_j,Gvar_ij
101,19,1.056383e-02
102,19,1.051202e-02
103,19,1.013302e-02
104,19,9.564440e-03
105,19,8.438741e-03
106,19,7.770683e-03
107,19,9.195252e-03
108,19,7.165122e-03
109,19,6.413756e-03
110,19,5.681328e-03
111,19,5.493424e-03
112,19,5.295598e-03
113,19,4.093568e-03
114,19,3.349984e-03
115,19,2.543669e-03
116,19,2.486158e-03
117,19,1.214978e-03
118,19,1.304485e-03
119,19,6.969147e-04
61,20,1.961068e-02
62,20,1.917337e-02
63,20,1.891200e-02
64,20,1.931544e-02
65,20,1.974610e-02
66,20,1.866140e-02
67,20,1.932449e-02
68,20,1.972452e-02
69,20,1.877671e-02
70,20,1.940217e-02
71,20,2.006405e-02
72,20,1.978223e-02
73,20,1.875581e-02
74,20,2.024696e-02
75,20,1.974914e-02
76,20,1.921570e-02
77,20,1.829955e-02
78,20,2.098813e-02
79,20,2.049124e-02
80,20,1.776005e-02
81,20,1.966979e-02
82,20,1.943261e-02
83,20,1.692794e-02
84,20,1.605807e-02
85,20,1.654198e-02
86,20,1.259948e-02
87,20,1.239156e-02
88,20,1.012891e-02
89,20,6.290538e-03
90,20,3.401679e-03
91,20,2.670677e-03
92,20,5.615494e-03
93,20,7.502765e-03
94,20,9.019684e-03
95,20,1.161062e-02
96,20,1.145618e-02
97,20,1.329728e-02
98,20,1.281505e-02
99,20,1.225355e-02
100,20,1.243949e-02
101,20,1.211049e-02
102,20,1.141246e-02
103,20,1.050481e-02
104,20,1.007196e-02
105,20,1.001025e-02
106,20,9.067152e-03
107,20,8.449520e-03
108,20,8.319811e-03
109,20,7.237769e-03
110,20,6.656588e-03
111,20,5.438213e-03
112,20,5.869044e-03
113,20,4.401322e-03
114,20,3.541316e-03
115,20,2.989438e-03
116,20,2.950644e-03
117,20,2.063713e-03
118,20,1.608609e-03
119,20,5.263290e-04
61,21,2.085577e-02
62,21,2.138835e-02
63,21,2.139214e-02
64,21,2.058805e-02
65,21,2.064916e-02
66,21,2.037595e-02
67,21,2.117820e-02
68,21,2.110462e-02
69,21,2.118385e-02
70,21,2.209262e-02
71,21,2.082137e-02
72,21,2.132061e-02
73,21,2.193776e-02
74,21,1.972985e-02
75,21,2.207953e-02
76,21,2.101955e-02
77,21,2.253926e-02
78,21,1.960464e-02
79,21,2.047007e-02
80,21,2.037673e-02
81,21,2.081621e-02
82,21,1.847645e-02
83,21,2.029955e-02
84,21,1.836271e-02
85,21,1.896970e-02
86,21,1.617888e-02
87,21,1.342678e-02
88,21,1.162501e-02
89,21,8.083784e-03
90,21,3.854017e-03
91,21,2.765905e-03
92,21,6.204444e-03
93,21,1.019694e-02
94,21,1.257337e-02
95,21,1.344828e-02
96,21,1.421714e-02
97,21,1.430559e-02
98,21,1.336227e-02
99,21,1.444064e-02
100,21,1.400865e-02
101,21,1.402455e-02
102,21,1.230042e-02
103,21,1.217517e-02
104,21,1.163113e-02
105,21,1.150674e-02
106,21,9.237570e-03
107,21,9.010554e-03
108,21,9.176145e-03
109,21,7.708692e-03
110,21,6.806286e-03
111,21,6.746994e-03
112,21,5.606798e-03
113,21,4.746985e-03
114,21,3.519719e-03
115,21,3.187263e-03
116,21,2.893244e-03
117,21,2.188171e-03
118,21,1.304482e-03
119,21,5.519417e-04
61,22,2.236086e-02
62,22,2.175209e-02
63,22,2.216841e-02
64,22,2.137357e-02
65,22,2.242823e-02
66,22,2.149683e-02
67,22,2.183556e-02
68,22,2.323518e-02
69,22,2.314586e-02
70,22,2.200066e-02
71,22,2.219362e-02
72,22,2.258036e-02
73,22,2.323615e-02
74,22,2.236806e-02
75,22,2.259962e-02
76,22,2.258150e-02
77,22,2.334415e-02
78,22,2.180390e-02
79,22,2.171550e-02
80,22,2.382029e-02
81,22,2.243839e-02
82,22,2.234524e-02
83,22,2.242969e-02
84,22,2.230801e-02
85,22,2.076943e-02
86,22,1.802214e-02
87,22,1.798579e-02
88,22,1.434738e-02
89,22,1.058488e-02
90,22,6.258459e-03
91,22,4.753335e-03
92,22,8.527435e-03
93,22,1.269084e-02
94,22,1.487854e-02
95,22,1.555972e-02
96,22,1.662500e-02
97,22,1.660560e-02
98,22,1.707552e-02
99,22,1.613586e-02
100,22,1.513774e-02
101,22,1.509750e-02
102,22,1.391780e-02
103,22,1.316601e-02
104,22,1.186952e-02
105,22,1.245387e-02
106,22,1.094993e-02
107,22,9.068181e-03
108,22,8.898288e-03
109,22,9.117271e-03
110,22,6.611528e-03
111,22,6.124035e-03
112,22,5.189914e-03
113,22,5.361684e-03
114,22,3.924711e-03
115,22,3.035573e-03
116,22,2.889632e-03
117,22,1.972247e-03
118,22,1.482774e-03
119,22,8.060869e-04
61,23,2.409062e-02
62,23,2.405340e-02
63,23,2.285521e-02
64,23,2.263458e-02
65,23,2.395228e-02
66,23,2.340544e-02
67,23,2.321516e-02
68,23,2.422370e-02
69,23,2.329497e-02
70,23,2.225435e-02
71,23,2.502963e-02
72,23,2.373463e-02
73,23,2.541367e-02
74,23,2.469036e-02
75,23,2.442453e-02
76,23,2.372209e-02
77,23,2.471945e-02
78,23,2.268432e-02
79,23,2.379001e-02
80,23,2.577442e-02
81,23,2.443081e-02
82,23,2.464430e-02
83,23,2.565729e-02
84,23,2.543761e-02
85,23,2.498285e-02
86,23,2.161386e-02
87,23,2.053775e-02
88,23,1.701981e-02
89,23,1.281681e-02
90,23,6.423877e-03
91,23,6.163051e-03
92,23,1.243602e-02
93,23,1.516258e-02
94,23,1.832031e-02
95,23,1.936223e-02
96,23,2.124053e-02
97,23,2.016296e-02
98,23,1.816636e-02
99,23,1.761836e-02
100,23,1.749799e-02
101,23,1.702070e-02
102,23,1.505846e-02
103,23,1.525636e-02
104,23,1.399554e-02
105,23,1.193447e-02
106,23,1.182372e-02
107,23,1.045233e-02
108,23,9.212752e-03
109,23,8.805696e-03
110,23,6.857187e-03
111,23,6.207063e-03
112,23,6.423289e-03
113,23,4.208996e-03
114,23,3.737269e-03
115,23,3.880457e-03
116,23,2.564964e-03
117,23,1.926958e-03
118,23,1.927774e-03
119,23,7.932348e-04
61,24,2.437525e-02
62,24,2.501155e-02
63,24,2.475642e-02
64,24,2.440265e-02
65,24,2.640002e-02
66,24,2.589768e-02
67,24,2.394964e-02
68,24,2.549646e-02
69,24,2.383070e-02
70,24,2.544929e-02
71,24,2.540587e-02
72,24,2.398816e-02
73,24,2.429835e-02
74,24,2.479306e-02
75,24,2.610047e-02
76,24,2.439936e-02
77,24,2.407717e-02
78,24,2.614789e-02
79,24,2.681646e-02
80,24,2.651303e-02
81,24,2.645482e-02
82,24,2.782296e-02
83,24,2.827754e-02
84,24,2.725489e-02
85,24,3.018948e-02
86,24,2.831118e-02
87,24,2.499356e-02
88,24,2.263409e-02
89,24,1.726957e-02
90,24,9.186231e-03
91,24,9.571493e-03
92,24,1.577517e-02
93,24,1.973905e-02
94,24,2.313713e-02
95,24,2.434660e-02
96,24,2.370567e-02
97,24,2.231741e-02
98,24,2.223706e-02
99,24,2.027647e-02
100,24,1.971332e-02
101,24,1.725122e-02
102,24,1.628512e-02
103,24,1.528209e-02
104,24,1.439999e-02
105,24,1.257860e-02
106,24,1.088288e-02
107,24,1.048296e-02
108,24,1.077580e-02
109,24,8.616145e-03
110,24,8.081532e-03
111,24,7.484424e-03
112,24,6.471019e-03
113,24,5.803143e-03
114,24,4.157762e-03
115,24,4.170315e-03
116,24,2.520095e-03
117,24,2.120019e-03
118,24,1.601141e-03
119,24,6.984555e-04
61,25,2.619032e-02
62,25,2.622832e-02
63,25,2.640824e-02
64,25,2.550462e-02
65,25,2.738729e-02
66,25,2.571007e-02
67,25,2.735410e-02
68,25,2.552011e-02
69,25,2.766443e-02
70,25,2.621262e-02
71,25,2.611561e-02
72,25,2.584368e-02
73,25,2.734034e-02
74,25,2.663871e-02
75,25,2.878242e-02
76,25,2.706504e-02
77,25,2.750809e-02
78,25,2.631237e-02
79,25,2.895015e-02
80,25,2.903812e-02
81,25,2.895176e-02
82,25,3.170495e-02
83,25,3.053936e-02
84,25,3.170153e-02
85,25,3.428930e-02
86,25,3.208744e-02
87,25,3.247249e-02
88,25,2.920019e-02
89,25,2.257240e-02
90,25,1.409903e-02
91,25,1.300945e-02
92,25,2.111188e-02
93,25,2.659121e-02
94,25,2.746835e-02
95,25,2.914740e-02
96,25,2.877986e-02
97,25,2.514045e-02
98,25,2.636719e-02
99,25,2.309166e-02
100,25,2.043420e-02
101,25,1.994122e-02
102,25,1.737938e-02
103,25,1.818819e-02
104,25,1.457764e-02
105,25,1.424366e-02
106,25,1.215712e-02
107,25,1.162212e-02
108,25,9.932671e-03
109,25,9.576274e-03
110,25,8.236514e-03
111,25,7.516476e-03
112,25,6.949828e-03
113,25,5.723256e-03
114,25,4.736998e-03
115,25,4.138973e-03
116,25,2.944871e-03
117,25,2.074141e-03
118,25,1.463530e-03
119,25,5.764580e-04
61,26,2.701819e-02
62,26,2.693098e-02
63,26,2.760513e-02
64,26,2.892557e-02
65,26,2.787978e-02
66,26,2.936008e-02
67,26,2.757673e-02
68,26,2.672573e-02
69,26,2.803276e-02
70,26,2.870499e-02
71,26,2.625716e-02
72,26,2.794172e-02
73,26,2.911387e-02
74,26,2.800860e-02
75,26,2.781969e-02
76,26,2.838053e-02
77,26,2.661207e-02
78,26,2.808436e-02
79,26,2.947558e-02
80,26,2.891718e-02
81,26,3.313349e-02
82,26,3.411019e-02
83,26,3.415777e-02
84,26,3.562614e-02
85,26,3.789319e-02
86,26,3.876816e-02
87,26,4.051587e-02
88,26,3.984007e-02
89,26,3.339458e-02
90,26,2.132876e-02
91,26,2.144106e-02
92,26,3.039109e-02
93,26,3.710519e-02
94,26,3.752148e-02
95,26,3.303569e-02
96,26,3.340897e-02
97,26,3.248269e-02
98,26,2.856903e-02
99,26,2.649770e-02
100,26,2.431253e-02
101,26,2.134372e-02
102,26,1.878777e-02
103,26,1.744642e-02
104,26,1.609920e-02
105,26,1.366518e-02
106,26,1.312462e-02
107,26,1.175484e-02
108,26,1.005979e-02
109,26,1.002974e-02
110,26,8.239720e-03
111,26,7.610684e-03
112,26,6.418515e-03
113,26,5.663691e-03
114,26,4.174221e-03
115,26,4.517754e-03
116,26,3.414505e-03
117,26,2.054959e-03
118,26,2.167657e-03
119,26,7.585013e-04
61,27,2.733570e-02
62,27,2.790042e-02
63,27,2.806536e-02
64,27,2.795640e-02
65,27,2.720948e-02
66,27,2.703369e-02
67,27,2.843422e-02
68,27,2.866991e-02
69,27,2.780351e-02
70,27,2.707459e-02
71,27,2.922373e-02
72,27,2.744701e-02
73,27,2.867400e-02
74,27,3.104269e-02
75,27,2.835430e-02
76,27,2.754910e-02
77,27,2.917692e-02
78,27,2.922866e-02
79,27,3.149246e-02
80,27,3.067238e-02
81,27,3.351365e-02
82,27,3.539452e-02
83,27,3.669298e-02
84,27,3.896306e-02
85,27,4.369288e-02
86,27,4.731812e-02
87,27,5.326363e-02
88,27,5.199190e-02
89,27,5.122909e-02
90,27,3.803751e-02
91,27,3.744092e-02
92,27,4.789568e-02
93,27,5.018637e-02
94,27,4.653682e-02
95,27,4.273831e-02
96,27,3.709567e-02
97,27,3.479046e-02
98,27,3.111932e-02
99,27,2.776353e-02
100,27,2.349320e-02
101,27,2.118874e-02
102,27,2.044978e-02
103,27,1.825161e-02
104,27,1.570583e-02
105,27,1.499573e-02
106,27,1.356030e-02
107,27,1.175642e-02
108,27,1.112523e-02
109,27,8.857805e-03
110,27,8.941894e-03
111,27,8.135954e-03
112,27,6.566919e-03
113,27,6.067979e-03
114,27,4.822956e-03
115,27,3.671335e-03
116,27,2.886885e-03
117,27,2.266785e-03
118,27,1.813510e-03
119,27,6.849445e-04
61,28,2.892190e-02
62,28,2.687877e-02
63,28,2.983259e-02
64,28,2.814683e-02
65,28,2.810764e-02
66,28,2.829037e-02
67,28,2.740309e-02
68,28,2.985702e-02
69,28,2.840547e-02
70,28,2.753685e-02
71,28,2.783736e-02
72,28,2.955063e-02
73,28,2.826146e-02
74,28,2.954733e-02
75,28,2.985674e-02
76,28,3.091837e-02
77,28,2.943007e-02
78,28,3.187632e-02
79,28,3.158011e-02
80,28,3.232299e-02
81,28,3.531524e-02
82,28,3.572139e-02
83,28,3.866735e-02
84,28,4.491221e-02
85,28,4.649570e-02
86,28,5.404795e-02
87,28,6.240321e-02
88,28,6.856391e-02
89,28,7.718747e-02
90,28,7.267213e-02
91,28,7.422756e-02
92,28,7.324311e-02
93,28,6.887074e-02
94,28,5.789801e-02
95,28,4.949823e-02
96,28,4.260303e-02
97,28,3.805178e-02
98,28,3.386082e-02
99,28,2.781294e-02
100,28,2.506363e-02
101,28,2.252172e-02
102,28,2.115822e-02
103,28,1.801299e-02
104,28,1.692758e-02
105,28,1.538850e-02
106,28,1.317152e-02
107,28,1.298207e-02
108,28,1.163050e-02
109,28,9.627311e-03
110,28,9.415473e-03
111,28,8.388962e-03
112,28,6.924556e-03
113,28,5.949063e-03
114,28,4.819547e-03
115,28,4.915181e-03
116,28,3.453636e-03
117,28,2.692228e-03
118,28,1.631066e-03
119,28,7.847624e-04
61,29,2.700438e-02
62,29,2.817050e-02
63,29,2.868280e-02
64,29,2.811448e-02
65,29,2.883878e-02
66,29,3.020196e-02
67,29,3.033218e-02
68,29,2.874835e-02
69,29,2.860471e-02
70,29,2.889146e-02
71,29,2.932882e-02
72,29,3.072987e-02
73,29,2.996809e-02
74,29,3.118683e-02
75,29,2.889125e-02
76,29,3.027231e-02
77,29,3.153219e-02
78,29,3.066996e-02
79,29,3.233978e-02
80,29,3.341521e-02
81,29,3.526529e-02
82,29,3.683227e-02
83,29,4.078451e-02
84,29,4.640500e-02
85,29,5.057202e-02
86,29,5.782580e-02
87,29,6.728888e-02
88,29,8.479341e-02
89,29,1.135047e-01
90,29,1.481562e-01
91,29,1.467694e-01
92,29,1.105791e-01
93,29,8.369405e-02
94,29,6.656721e-02
95,29,5.518471e-02
96,29,4.665492e-02
97,29,4.013650e-02
98,29,3.562715e-02
99,29,3.061819e-02
100,29,2.647961e-02
101,29,2.382619e-02
102,29,2.176670e-02
103,29,1.927616e-02
104,29,1.680906e-02
105,29,1.521170e-02
106,29,1.350453e-02
107,29,1.318399e-02
108,29,1.140557e-02
109,29,9.945816e-03
110,29,9.462890e-03
111,29,7.730562e-03
112,29,6.960489e-03
113,29,6.608735e-03
114,29,5.072362e-03
115,29,3.907854e-03
116,29,3.551916e-03
117,29,2.513550e-03
118,29,1.813580e-03
119,29,8.324949e-04
1,30,1.029064e-03
2,30,2.041935e-03
3,30,3.067825e-03
4,30,3.734818e-03
5,30,4.219537e-03
6,30,5.503510e-03
7,30,6.068085e-03
8,30,7.252946e-03
9,30,7.676726e-03
10,30,9.404863e-03
11,30,1.025824e-02
12,30,1.277010e-02
13,30,1.322930e-02
14,30,1.607757e-02
15,30,1.581037e-02
16,30,1.835987e-02
17,30,2.062313e-02
18,30,2.250724e-02
19,30,2.456028e-02
20,30,2.760147e-02
21,30,3.220787e-02
22,30,3.669655e-02
23,30,4.273437e-02
24,30,4.649622e-02
25,30,5.836102e-02
26,30,7.019632e-02
27,30,9.247546e-02
28,30,1.319109e-01
29,30,1.975278e-01
31,30,1.951521e-01
32,30,1.297647e-01
33,30,9.300035e-02
34,30,6.993000e-02
35,30,5.832536e-02
36,30,4.826495e-02
37,30,4.053837e-02
38,30,3.498532e-02
39,30,3.094986e-02
40,30,2.694420e-02
41,30,2.592742e-02
42,30,2.226183e-02
43,30,2.005165e-02
44,30,1.684477e-02
45,30,1.609410e-02
46,30,1.464752e-02
47,30,1.316198e-02
48,30,1.240020e-02
49,30,1.105861e-02
50,30,9.880811e-03
51,30,8.966060e-03
52,30,7.977124e-03
53,30,6.091213e-03
54,30,6.034281e-03
55,30,4.825192e-03
56,30,3.361867e-03
57,30,3.360092e-03
58,30,1.807102e-03
59,30,1.037310e-03
61,30,2.685786e-02
62,30,2.755112e-02
63,30,2.683576e-02
64,30,2.982029e-02
65,30,2.758009e-02
66,30,2.858870e-02
67,30,3.083235e-02
68,30,3.061571e-02
69,30,2.884984e-02
70,30,2.936475e-02
71,30,3.076313e-02
72,30,3.048401e-02
73,30,3.076930e-02
74,30,3.229338e-02
75,30,3.043587e-02
76,30,3.199502e-02
77,30,3.196717e-02
78,30,3.107986e-02
79,30,3.134320e-02
80,30,3.203178e-02
81,30,3.462639e-02
82,30,3.892631e-02
83,30,4.117012e-02
84,30,4.692526e-02
85,30,5.225314e-02
86,30,5.927802e-02
87,30,7.241770e-02
88,30,9.494207e-02
89,30,1.287842e-01
90,30,1.970000e-01
91,30,1.939744e-01
92,30,1.288845e-01
93,30,9.223453e-02
94,30,7.107753e-02
95,30,5.711018e-02
96,30,4.977448e-02
97,30,4.076515e-02
98,30,3.513111e-02
99,30,3.046935e-02
100,30,2.756409e-02
101,30,2.457328e-02
102,30,2.279883e-02
103,30,1.844125e-02
104,30,1.769091e-02
105,30,1.621273e-02
106,30,1.425854e-02
107,30,1.223782e-02
108,30,1.167695e-02
109,30,9.726545e-03
110,30,8.535795e-03
111,30,9.224090e-03
112,30,7.115302e-03
113,30,5.949408e-03
114,30,5.221153e-03
115,30,4.096128e-03
116,30,4.021422e-03
117,30,2.809551e-03
118,30,2.042672e-03
119,30,8.026915e-04
61,31,2.826224e-02
62,31,2.923126e-02
63,31,2.953540e-02
64,31,2.735924e-02
65,31,2.796421e-02
66,31,2.840596e-02
67,31,2.799879e-02
68,31,2.933696e-02
69,31,3.112601e-02
70,31,3.093543e-02
71,31,2.989202e-02
72,31,3.114996e-02
73,31,2.924879e-02
74,31,3.016059e-02
75,31,3.233535e-02
76,31,3.183771e-02
77,31,3.221540e-02
78,31,3.079830e-02
79,31,3.059231e-02
80,31,3.274168e-02
81,31,3.362981e-02
82,31,3.763420e-02
83,31,4.093541e-02
84,31,4.483707e-02
85,31,4.739813e-02
86,31,5.812408e-02
87,31,7.262457e-02
88,31,8.806102e-02
89,31,1.123492e-01
90,31,1.466356e-01
91,31,1.479017e-01
92,31,1.100801e-01
93,31,8.575412e-02
94,31,6.706750e-02
95,31,5.650031e-02
96,31,4.587710e-02
97,31,4.041389e-02
98,31,3.419218e-02
99,31,3.220679e-02
100,31,2.694509e-02
101,31,2.388158e-02
102,31,2.105377e-02
103,31,1.841735e-02
104,31,1.703176e-02
105,31,1.642818e-02
106,31,1.505437e-02
107,31,1.395935e-02
108,31,1.148130e-02
109,31,1.068988e-02
110,31,8.670150e-03
111,31,8.000928e-03
112,31,6.147181e-03
113,31,6.675905e-03
114,31,6.128432e-03
115,31,4.313302e-03
116,31,3.153402e-03
117,31,2.676734e-03
118,31,1.686681e-03
119,31,8.497931e-04
61,32,2.681639e-02
62,32,2.804387e-02
63,32,2.872743e-02
64,32,2.874977e-02
65,32,2.832899e-02
66,32,2.879675e-02
67,32,3.040510e-02
68,32,2.918455e-02
69,32,2.894771e-02
70,32,2.995345e-02
71,32,2.908269e-02
72,32,2.925303e-02
73,32,2.926218e-02
74,32,3.109235e-02
75,32,2.748039e-02
76,32,2.858183e-02
77,32,3.012040e-02
78,32,3.232122e-02
79,32,3.118624e-02
80,32,3.020262e-02
81,32,3.318440e-02
82,32,3.726151e-02
83,32,3.845459e-02
84,32,4.071482e-02
85,32,4.599020e-02
86,32,5.311022e-02
87,32,6.074979e-02
88,32,6.709942e-02
89,32,7.807565e-02
90,32,7.445311e-02
91,32,7.240332e-02
92,32,7.448749e-02
93,32,6.611629e-02
94,32,5.830419e-02
95,32,4.899724e-02
96,32,4.376717e-02
97,32,3.769191e-02
98,32,3.472757e-02
99,32,2.932188e-02
100,32,2.558642e-02
101,32,2.327819e-02
102,32,2.281918e-02
103,32,1.928066e-02
104,32,1.736332e-02
105,32,1.637161e-02
106,32,1.419033e-02
107,32,1.266478e-02
108,32,1.096229e-02
109,32,9.399135e-03
110,32,9.919749e-03
111,32,7.830795e-03
112,32,5.928073e-03
113,32,6.240733e-03
114,32,4.416306e-03
115,32,4.054908e-03
116,32,3.180937e-03
117,32,2.104863e-03
118,32,1.825025e-03
119,32,1.033835e-03
61,33,2.656037e-02
62,33,2.710211e-02
63,33,2.692278e-02
64,33,2.792445e-02
65,33,2.919209e-02
66,33,2.830956e-02
67,33,2.863668e-02
68,33,2.695441e-02
69,33,3.078678e-02
70,33,2.822325e-02
71,33,2.886260e-02
72,33,2.940051e-02
73,33,2.828979e-02
74,33,2.939398e-02
75,33,2.971928e-02
76,33,2.905910e-02
77,33,2.922927e-02
78,33,3.044847e-02
79,33,3.137182e-02
80,33,3.349542e-02
81,33,3.270936e-02
82,33,3.568788e-02
83,33,3.671911e-02
84,33,4.090629e-02
85,33,4.142614e-02
86,33,4.598573e-02
87,33,5.053235e-02
88,33,5.062336e-02
89,33,4.986023e-02
90,33,3.779477e-02
91,33,3.595715e-02
92,33,4.768861e-02
93,33,4.924706e-02
94,33,4.727142e-02
95,33,4.313304e-02
96,33,4.036413e-02
97,33,3.550954e-02
98,33,3.189522e-02
99,33,2.923042e-02
100,33,2.432823e-02
101,33,2.018831e-02
102,33,2.030576e-02
103,33,1.773527e-02
104,33,1.578542e-02
105,33,1.526757e-02
106,33,1.326756e-02
107,33,1.159719e-02
108,33,1.104849e-02
109,33,1.013438e-02
110,33,8.365639e-03
111,33,7.333722e-03
112,33,6.180035e-03
113,33,5.510803e-03
114,33,5.069467e-03
115,33,4.457090e-03
116,33,3.102772e-03
117,33,2.360915e-03
118,33,1.123000e-03
119,33,6.560570e-04
61,34,2.738846e-02
62,34,2.665362e-02
63,34,2.600333e-02
64,34,2.796078e-02
65,34,2.715044e-02
66,34,2.870224e-02
67,34,2.757530e-02
68,34,2.665030e-02
69,34,2.785155e-02
70,34,2.834275e-02
71,34,2.838821e-02
72,34,2.628938e-02
73,34,2.684666e-02
74,34,2.731590e-02
75,34,2.851847e-02
76,34,2.941657e-02
77,34,2.769938e-02
78,34,2.710878e-02
79,34,2.934924e-02
80,34,3.131085e-02
81,34,3.081601e-02
82,34,3.250134e-02
83,34,3.373812e-02
84,34,3.605114e-02
85,34,3.819583e-02
86,34,3.911595e-02
87,34,3.930279e-02
88,34,3.925452e-02
89,34,3.467692e-02
90,34,2.277685e-02
91,34,2.187143e-02
92,34,3.134906e-02
93,34,3.647975e-02
94,34,3.956865e-02
95,34,3.636057e-02
96,34,3.083451e-02
97,34,3.028314e-02
98,34,2.656649e-02
99,34,2.720504e-02
100,34,2.247629e-02
101,34,2.126101e-02
102,34,1.885036e-02
103,34,1.715853e-02
104,34,1.589149e-02
105,34,1.424512e-02
106,34,1.373361e-02
107,34,1.176227e-02
108,34,1.161228e-02
109,34,9.830434e-03
110,34,7.643115e-03
111,34,7.573410e-03
112,34,6.412948e-03
113,34,5.060078e-03
114,34,4.105476e-03
115,34,4.042733e-03
116,34,3.135189e-03
117,34,2.102444e-03
118,34,1.567806e-03
119,34,7.670177e-04
61,35,2.634611e-02
62,35,2.674958e-02
63,35,2.655441e-02
64,35,2.517134e-02
65,35,2.581840e-02
66,35,2.595462e-02
67,35,2.596001e-02
68,35,2.783685e-02
69,35,2.587912e-02
70,35,2.887475e-02
71,35,2.729442e-02
72,35,2.659733e-02
73,35,2.634048e-02
74,35,2.739500e-02
75,35,2.613124e-02
76,35,2.733510e-02
77,35,2.881483e-02
78,35,2.711479e-02
79,35,2.771340e-02
80,35,2.815347e-02
81,35,3.166320e-02
82,35,3.139286e-02
83,35,2.923235e-02
84,35,3.346070e-02
85,35,3.520207e-02
86,35,3.348031e-02
87,35,3.177750e-02
88,35,3.016921e-02
89,35,2.384219e-02
90,35,1.491948e-02
91,35,1.178131e-02
92,35,2.218620e-02
93,35,2.846731e-02
94,35,2.848859e-02
95,35,2.923100e-02
96,35,2.794456e-02
97,35,2.718638e-02
98,35,2.528420e-02
99,35,2.253024e-02
100,35,2.197647e-02
101,35,2.032649e-02
102,35,1.830882e-02
103,35,1.637607e-02
104,35,1.512410e-02
105,35,1.372901e-02
106,35,1.286108e-02
107,35,1.109455e-02
108,35,1.008358e-02
109,35,8.783167e-03
110,35,8.029120e-03
111,35,8.228915e-03
112,35,6.761812e-03
113,35,5.609713e-03
114,35,5.211043e-03
115,35,3.953612e-03
116,35,3.054688e-03
117,35,2.314224e-03
118,35,1.020098e-03
119,35,7.476604e-04
61,36,2.434525e-02
62,36,2.280798e-02
63,36,2.466885e-02
64,36,2.651084e-02
65,36,2.408334e-02
66,36,2.434827e-02
67,36,2.604195e-02
68,36,2.423322e-02
69,36,2.393944e-02
70,36,2.319140e-02
71,36,2.555911e-02
72,36,2.474827e-02
73,36,2.578552e-02
74,36,2.512731e-02
75,36,2.531611e-02
76,36,2.526156e-02
77,36,2.623853e-02
78,36,2.513870e-02
79,36,2.668205e-02
80,36,2.796389e-02
81,36,2.816469e-02
82,36,2.651623e-02
83,36,2.649891e-02
84,36,2.770574e-02
85,36,2.750336e-02
86,36,2.937243e-02
87,36,2.453107e-02
88,36,2.391135e-02
89,36,1.725741e-02
90,36,9.516420e-03
91,36,8.722286e-03
92,36,1.709392e-02
93,36,2.155776e-02
94,36,2.181835e-02
95,36,2.446740e-02
96,36,2.485545e-02
97,36,2.382648e-02
98,36,2.148088e-02
99,36,2.257122e-02
100,36,1.991821e-02
101,36,1.839442e-02
102,36,1.763113e-02
103,36,1.451153e-02
104,36,1.375012e-02
105,36,1.270453e-02
106,36,1.135927e-02
107,36,1.130477e-02
108,36,1.102147e-02
109,36,8.557520e-03
110,36,8.287926e-03
111,36,6.978443e-03
112,36,6.196607e-03
113,36,4.536059e-03
114,36,4.688484e-03
115,36,3.358641e-03
116,36,2.631634e-03
117,36,1.844027e-03
118,36,1.417780e-03
119,36,8.750400e-04
61,37,2.307266e-02
62,37,2.315908e-02
63,37,2.501312e-02
64,37,2.213147e-02
65,37,2.550004e-02
66,37,2.538892e-02
67,37,2.499539e-02
68,37,2.416546e-02
69,37,2.456023e-02
70,37,2.227594e-02
71,37,2.430904e-02
72,37,2.508317e-02
73,37,2.440840e-02
74,37,2.326614e-02
75,37,2.489466e-02
76,37,2.457024e-02
77,37,2.369094e-02
78,37,2.376370e-02
79,37,2.519857e-02
80,37,2.444996e-02
81,37,2.598760e-02
82,37,2.390302e-02
83,37,2.416975e-02
84,37,2.480629e-02
85,37,2.276350e-02
86,37,2.336270e-02
87,37,1.977998e-02
88,37,1.828706e-02
89,37,1.380062e-02
90,37,6.805505e-03
91,37,6.765443e-03
92,37,1.151132e-02
93,37,1.540283e-02
94,37,1.707539e-02
95,37,2.043577e-02
96,37,2.118439e-02
97,37,2.112318e-02
98,37,1.896694e-02
99,37,1.824414e-02
100,37,1.771482e-02
101,37,1.648714e-02
102,37,1.503274e-02
103,37,1.427877e-02
104,37,1.287037e-02
105,37,1.256025e-02
106,37,1.181165e-02
107,37,1.056097e-02
108,37,8.651276e-03
109,37,8.976168e-03
110,37,7.856732e-03
111,37,6.579597e-03
112,37,5.940151e-03
113,37,5.408096e-03
114,37,5.021376e-03
115,37,3.524287e-03
116,37,3.258572e-03
117,37,1.746239e-03
118,37,1.173905e-03
119,37,8.993254e-04
61,38,2.241038e-02
62,38,2.256501e-02
63,38,2.253199e-02
64,38,2.306638e-02
65,38,2.274457e-02
66,38,2.217619e-02
67,38,2.221732e-02
68,38,2.289997e-02
69,38,2.344037e-02
70,38,2.155218e-02
71,38,2.213602e-02
72,38,2.278883e-02
73,38,2.211798e-02
74,38,2.132753e-02
75,38,2.207266e-02
76,38,2.249932e-02
77,38,2.167760e-02
78,38,2.300006e-02
79,38,2.282627e-02
80,38,2.186282e-02
81,38,2.421312e-02
82,38,2.355885e-02
83,38,2.147155e-02
84,38,2.215321e-02
85,38,1.954782e-02
